,index,NAME,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PLabel NN,PLabel ET,PLabel RF,Time Label,Minimum Time,Minimum Nodes,PTime RF,PTime NN,PTime ET,PNodes RF,PNodes NN,PNodes ET
144,144,neos-3024952-loue.mps.gz,4260.9255554,18000.108364,91480.0,2925120.8,1,1,1,1,4260.9255554,91480.0,4260.9255554,4260.9255554,4260.9255554,91480.0,91480.0,91480.0
145,145,neos-3661949-lesse.mps.gz,0.1758312,0.1760872,1.0,1.0,1,1,1,1,0.1758312,1.0,0.1758312,0.1758312,0.1758312,1.0,1.0,1.0
146,146,beavma.mps.gz,1.3358472000000001,7.6690882,1.0,5697.0,1,1,1,1,1.3358472000000001,1.0,1.3358472000000001,1.3358472000000001,1.3358472000000001,1.0,1.0,1.0
147,147,neos-4413714-turia.mps.gz,416.01690440000004,391.3845916,63.0,890.0,0,0,0,0,391.3845916,63.0,391.3845916,391.3845916,391.3845916,890.0,890.0,890.0
148,148,neos-3572885-glina.mps.gz,28.743449599999998,28.656882200000002,1.0,1.0,0,0,0,0,28.656882200000002,1.0,28.656882200000002,28.656882200000002,28.656882200000002,1.0,1.0,1.0
149,149,neos-4754521-awarau.mps.gz,122.2024702,102.93162299999999,1.0,1.0,0,0,0,0,102.93162299999999,1.0,102.93162299999999,102.93162299999999,102.93162299999999,1.0,1.0,1.0
150,150,neos-829552.mps.gz,529.0160063999999,342.8293714,213.0,123.0,0,0,0,0,342.8293714,123.0,342.8293714,342.8293714,342.8293714,123.0,123.0,123.0
151,151,neos-3611447-jijia.mps.gz,1.1303822000000001,7.387218799999999,143.0,9767.0,1,1,1,1,1.1303822000000001,143.0,1.1303822000000001,1.1303822000000001,1.1303822000000001,143.0,143.0,143.0
152,152,dano3_5.mps.gz,429.3067306,311.51282000000003,229.0,138.0,0,0,0,0,311.51282000000003,138.0,311.51282000000003,311.51282000000003,311.51282000000003,138.0,138.0,138.0
153,153,app1-2.mps.gz,1089.4512156,343.1884782,40804.0,11191.0,0,0,0,0,343.1884782,11191.0,343.1884782,343.1884782,343.1884782,11191.0,11191.0,11191.0
154,154,seymour1.mps.gz,80.38961439999999,175.620363,972.0,2878.0,1,1,1,1,80.38961439999999,972.0,80.38961439999999,80.38961439999999,80.38961439999999,972.0,972.0,972.0
155,155,neos-3696678-lyvia.mps.gz,0.1850156,0.1811794,1.0,1.0,1,0,0,0,0.1811794,1.0,0.1811794,0.1850156,0.1811794,1.0,1.0,1.0
156,156,bmocbd2.mps.gz,43.93352539999999,42.527814,1.0,1.0,0,0,0,0,42.527814,1.0,42.527814,42.527814,42.527814,1.0,1.0,1.0
157,157,icir97_tension.mps.gz,3779.6746648,15414.585652,1112767.0,12716437.0,1,1,1,1,3779.6746648,1112767.0,3779.6746648,3779.6746648,3779.6746648,1112767.0,1112767.0,1112767.0
158,158,neos-4260495-otere.mps.gz,1061.9540464000002,145.2910036,155.0,86.0,0,0,0,0,145.2910036,86.0,145.2910036,145.2910036,145.2910036,86.0,86.0,86.0
159,159,lectsched-4-obj.mps.gz,5.9749798,17.8661442,5.0,1395.0,1,1,1,1,5.9749798,5.0,5.9749798,5.9749798,5.9749798,5.0,5.0,5.0
160,160,fiball.mps.gz,1015.0612097999998,245.07208960000003,3495.0,5442.0,0,0,0,0,245.07208960000003,3495.0,245.07208960000003,245.07208960000003,245.07208960000003,5442.0,5442.0,5442.0
161,161,graphdraw-domain.mps.gz,1545.6676489999998,15826.342625999998,2008061.0,24553839.0,1,1,1,1,1545.6676489999998,2008061.0,1545.6676489999998,1545.6676489999998,1545.6676489999998,2008061.0,2008061.0,2008061.0
162,162,neos-1061020.mps.gz,587.135897,221.08089059999998,1442.0,480.0,0,0,0,0,221.08089059999998,480.0,221.08089059999998,221.08089059999998,221.08089059999998,480.0,480.0,480.0
163,163,neos-950242.mps.gz,242.80962979999998,39.4442546,100.0,46.0,0,1,0,0,39.4442546,46.0,39.4442546,39.4442546,242.80962979999998,46.0,46.0,100.0
164,164,supportcase34.mps.gz,1013.883826,12265.587813999999,5869.0,96735.0,1,1,1,1,1013.883826,5869.0,1013.883826,1013.883826,1013.883826,5869.0,5869.0,5869.0
165,165,neos-933638.mps.gz,14587.569504,1289.1929376,983.0,64.0,0,0,0,0,1289.1929376,64.0,1289.1929376,1289.1929376,1289.1929376,64.0,64.0,64.0
166,166,blend2.mps.gz,2.3689878,1.1810644,854.0,1041.0,0,0,0,0,1.1810644,854.0,1.1810644,1.1810644,1.1810644,1041.0,1041.0,1041.0
167,167,aflow40b.mps.gz,817.3055668000001,11032.586015999997,34552.0,5221215.0,1,1,1,1,817.3055668000001,34552.0,817.3055668000001,817.3055668000001,817.3055668000001,34552.0,34552.0,34552.0
168,168,neos17.mps.gz,7.8058304,12.5225292,2965.0,6293.0,1,1,1,1,7.8058304,2965.0,7.8058304,7.8058304,7.8058304,2965.0,2965.0,2965.0
169,169,eil33-2.mps.gz,83.3946848,71.973265,777.0,565.0,0,0,0,0,71.973265,565.0,71.973265,71.973265,71.973265,565.0,565.0,565.0
170,170,neos-578379.mps.gz,534.4017044,1547.1456461999999,2269.0,7086.0,1,1,1,1,534.4017044,2269.0,534.4017044,534.4017044,534.4017044,2269.0,2269.0,2269.0
171,171,neos-799711.mps.gz,5958.7626928,4205.9621298,622.0,179.0,0,0,0,0,4205.9621298,179.0,4205.9621298,4205.9621298,4205.9621298,179.0,179.0,179.0
172,172,ab72-40-100.mps.gz,604.7663736000001,614.0146391999999,152.0,152.0,1,1,1,1,604.7663736000001,152.0,604.7663736000001,604.7663736000001,604.7663736000001,152.0,152.0,152.0
173,173,piperout-08.mps.gz,29.729939,39.3490178,135.0,1377.0,1,1,1,1,29.729939,135.0,29.729939,29.729939,29.729939,135.0,135.0,135.0
174,174,triptim1.mps.gz,2446.3826584,690.6911984000001,78.0,11.0,0,0,0,0,690.6911984000001,11.0,690.6911984000001,690.6911984000001,690.6911984000001,11.0,11.0,11.0
175,175,neos-4359986-taipa.mps.gz,18000.006355999998,2543.4994248000003,1.0,544.0,0,0,0,0,2543.4994248000003,1.0,2543.4994248000003,2543.4994248000003,2543.4994248000003,544.0,544.0,544.0
176,176,n13-3.mps.gz,7.424550600000001,103.9601138,185.0,24332.0,1,1,1,1,7.424550600000001,185.0,7.424550600000001,7.424550600000001,7.424550600000001,185.0,185.0,185.0
177,177,enlight8.mps.gz,0.0083472,0.0123294,1.0,1.0,1,1,1,1,0.0083472,1.0,0.0083472,0.0083472,0.0083472,1.0,1.0,1.0
178,178,unitcal_7.mps.gz,940.7999258,10563.733016,705.0,196989.0,1,1,1,1,940.7999258,705.0,940.7999258,940.7999258,940.7999258,705.0,705.0,705.0
179,179,supportcase27i.mps.gz,36.7637754,33.0622834,3221.0,5720.0,0,0,0,0,33.0622834,3221.0,33.0622834,33.0622834,33.0622834,5720.0,5720.0,5720.0
180,180,graph20-20-1rand.mps.gz,14.9157914,6.816686799999999,629.0,1111.0,0,0,0,0,6.816686799999999,629.0,6.816686799999999,6.816686799999999,6.816686799999999,1111.0,1111.0,1111.0
181,181,mine-90-10.mps.gz,380.2144736000001,113.1011556,27540.0,31964.0,1,1,0,0,113.1011556,27540.0,113.1011556,380.2144736000001,380.2144736000001,31964.0,27540.0,27540.0
182,182,mkc1.mps.gz,3654.860618,18000.012446,701606.0,7052650.8,1,1,1,1,3654.860618,701606.0,3654.860618,3654.860618,3654.860618,701606.0,701606.0,701606.0
183,183,acc-tight5.mps.gz,277.7351116,68.32417559999999,733.0,713.0,0,0,0,0,68.32417559999999,713.0,68.32417559999999,68.32417559999999,68.32417559999999,713.0,713.0,713.0
184,184,rmatr100-p10.mps.gz,222.17047200000002,186.6159112,739.0,797.0,0,0,0,0,186.6159112,739.0,186.6159112,186.6159112,186.6159112,797.0,797.0,797.0
185,185,gr4x6.mps.gz,0.0120334,0.029576599999999998,1.0,24.0,1,1,1,1,0.0120334,1.0,0.0120334,0.0120334,0.0120334,1.0,1.0,1.0
186,186,neos-954925.mps.gz,14493.477158000003,18000.006052000004,2258.0,1384.4,1,1,1,1,14493.477158000003,1384.4,14493.477158000003,14493.477158000003,14493.477158000003,2258.0,2258.0,2258.0
187,187,markshare_4_0.mps.gz,195.5425088,173.05253320000003,2188801.0,2130216.0,0,0,0,0,173.05253320000003,2130216.0,173.05253320000003,173.05253320000003,173.05253320000003,2130216.0,2130216.0,2130216.0
188,188,neos-480878.mps.gz,19.7946826,10.357022599999999,1347.0,4246.0,0,0,0,0,10.357022599999999,1347.0,10.357022599999999,10.357022599999999,10.357022599999999,4246.0,4246.0,4246.0
189,189,neos-5193246-nerang.mps.gz,1171.8131899999998,1525.6636698,7082.0,17117.0,1,1,1,1,1171.8131899999998,7082.0,1171.8131899999998,1171.8131899999998,1171.8131899999998,7082.0,7082.0,7082.0
190,190,neos18.mps.gz,16.1190822,32.257410799999995,1144.0,6376.0,1,1,1,1,16.1190822,1144.0,16.1190822,16.1190822,16.1190822,1144.0,1144.0,1144.0
191,191,p500x2988c.mps.gz,2.8025618000000003,1.0941342,1.0,27.0,0,0,0,0,1.0941342,1.0,1.0941342,1.0941342,1.0941342,27.0,27.0,27.0
192,192,neos-5083528-gimone.mps.gz,41.0202774,39.5040818,4.0,21.0,0,0,0,0,39.5040818,4.0,39.5040818,39.5040818,39.5040818,21.0,21.0,21.0
193,193,nu120-pr9.mps.gz,17063.06433,18000.003153999998,315913.0,1402573.8,1,1,1,1,17063.06433,315913.0,17063.06433,17063.06433,17063.06433,315913.0,315913.0,315913.0
194,194,air03.mps.gz,2.5151131999999996,1.7919450000000001,1.0,1.0,0,0,0,0,1.7919450000000001,1.0,1.7919450000000001,1.7919450000000001,1.7919450000000001,1.0,1.0,1.0
195,195,neos-585192.mps.gz,25.876691800000003,13.435893199999999,621.0,599.0,0,0,0,0,13.435893199999999,599.0,13.435893199999999,13.435893199999999,13.435893199999999,599.0,599.0,599.0
196,196,neos-4333596-skien.mps.gz,132.1096942,484.2806530000001,91755.0,472118.0,1,1,1,1,132.1096942,91755.0,132.1096942,132.1096942,132.1096942,91755.0,91755.0,91755.0
197,197,nsa.mps.gz,2.3615494000000004,1.860262,219.0,230.0,0,0,0,0,1.860262,219.0,1.860262,1.860262,1.860262,230.0,230.0,230.0
198,198,30_70_45_05_100.mps.gz,282.653795,240.07978240000003,46.0,201.0,0,1,0,0,240.07978240000003,46.0,240.07978240000003,240.07978240000003,282.653795,201.0,201.0,46.0
199,199,neos-941313.mps.gz,2074.7791808,18000.011542,7.0,631.6,1,1,1,1,2074.7791808,7.0,2074.7791808,2074.7791808,2074.7791808,7.0,7.0,7.0
200,200,l2p12.mps.gz,91.19140780000001,742.3906252,650.0,99012.0,1,1,1,1,91.19140780000001,650.0,91.19140780000001,91.19140780000001,91.19140780000001,650.0,650.0,650.0
201,201,neos-824661.mps.gz,1373.5413261999997,331.826179,36.0,8.0,0,0,0,0,331.826179,8.0,331.826179,331.826179,331.826179,8.0,8.0,8.0
202,202,neos-848589.mps.gz,15642.312333999998,18000.186276,989.0,11516.6,1,1,1,1,15642.312333999998,989.0,15642.312333999998,15642.312333999998,15642.312333999998,989.0,989.0,989.0
203,203,drayage-25-32.mps.gz,303.6984012000001,1000.8661032,11988.0,136931.0,1,1,1,1,303.6984012000001,11988.0,303.6984012000001,303.6984012000001,303.6984012000001,11988.0,11988.0,11988.0
204,204,neos-1601936.mps.gz,11527.267045999999,14945.885458,14529.0,1.0,1,1,1,1,11527.267045999999,1.0,11527.267045999999,11527.267045999999,11527.267045999999,14529.0,14529.0,14529.0
205,205,uct-subprob.mps.gz,3212.4141156,18000.010096,75300.0,2159025.8,1,1,1,1,3212.4141156,75300.0,3212.4141156,3212.4141156,3212.4141156,75300.0,75300.0,75300.0
206,206,supportcase4.mps.gz,3.8060838000000006,113.72958560000002,1.0,160.0,1,1,1,1,3.8060838000000006,1.0,3.8060838000000006,3.8060838000000006,3.8060838000000006,1.0,1.0,1.0
207,207,neos-787933.mps.gz,2.9341156,2.8857912,1.0,1.0,0,0,0,0,2.8857912,1.0,2.8857912,2.8857912,2.8857912,1.0,1.0,1.0
208,208,rocI-4-11.mps.gz,133.4769376,72.7861272,14096.0,23652.0,0,0,0,0,72.7861272,14096.0,72.7861272,72.7861272,72.7861272,23652.0,23652.0,23652.0
209,209,neos-1582420.mps.gz,46.9103396,158.2751452,6.0,18818.0,1,1,1,1,46.9103396,6.0,46.9103396,46.9103396,46.9103396,6.0,6.0,6.0
210,210,rpp22falsei.mps.gz,132.0929596,82.442928,1111.0,254.0,0,0,0,0,82.442928,254.0,82.442928,82.442928,82.442928,254.0,254.0,254.0
211,211,eilA101-2.mps.gz,12999.970379999999,18000.021364,35255.0,29911.4,1,1,1,1,12999.970379999999,29911.4,12999.970379999999,12999.970379999999,12999.970379999999,35255.0,35255.0,35255.0
212,212,neos-5188808-nattai.mps.gz,1334.3900994,1080.9985308,11023.0,11213.0,0,0,0,0,1080.9985308,11023.0,1080.9985308,1080.9985308,1080.9985308,11213.0,11213.0,11213.0
213,213,ab69-40-100.mps.gz,376.76605600000005,422.5175934,89.0,109.0,1,1,1,1,376.76605600000005,89.0,376.76605600000005,376.76605600000005,376.76605600000005,89.0,89.0,89.0
214,214,noswot.mps.gz,16.768346,55.18711900000001,54539.0,325750.0,1,1,1,1,16.768346,54539.0,16.768346,16.768346,16.768346,54539.0,54539.0,54539.0
215,215,f2gap401600.mps.gz,0.45783679999999993,373.18597939999995,1.0,198577.0,1,1,1,1,0.45783679999999993,1.0,0.45783679999999993,0.45783679999999993,0.45783679999999993,1.0,1.0,1.0
216,216,neos-555884.mps.gz,142.275584,18000.037433999998,6120.0,3826958.2,1,1,1,1,142.275584,6120.0,142.275584,142.275584,142.275584,6120.0,6120.0,6120.0
217,217,biella1.mps.gz,976.6691972000001,1978.6721812,199.0,10432.0,1,1,1,1,976.6691972000001,199.0,976.6691972000001,976.6691972000001,976.6691972000001,199.0,199.0,199.0
218,218,supportcase7.mps.gz,225.47336479999998,132.19382779999998,24.0,3061.0,0,0,0,0,132.19382779999998,24.0,132.19382779999998,132.19382779999998,132.19382779999998,3061.0,3061.0,3061.0
219,219,co-100.mps.gz,4487.4388496,18000.007918,6091.0,621503.4,1,1,1,1,4487.4388496,6091.0,4487.4388496,4487.4388496,4487.4388496,6091.0,6091.0,6091.0
220,220,bley_xl1.mps.gz,25.4114786,49.38947460000001,8.0,150.0,1,1,1,1,25.4114786,8.0,25.4114786,25.4114786,25.4114786,8.0,8.0,8.0
221,221,neos-585467.mps.gz,13.356762,4.51124,124.0,122.0,0,0,0,0,4.51124,122.0,4.51124,4.51124,4.51124,122.0,122.0,122.0
222,222,cap6000.mps.gz,4.146768799999999,1.640616,2009.0,1906.0,0,0,0,0,1.640616,1906.0,1.640616,1.640616,1.640616,1906.0,1906.0,1906.0
223,223,neos-3610173-itata.mps.gz,1.8979388,13.4128162,1.0,6854.0,1,1,1,1,1.8979388,1.0,1.8979388,1.8979388,1.8979388,1.0,1.0,1.0
224,224,osorio-cta.mps.gz,1.9010566,2.2905138000000003,127.0,187.0,1,1,1,1,1.9010566,127.0,1.9010566,1.9010566,1.9010566,127.0,127.0,127.0
225,225,opm2-z8-s0.mps.gz,1561.3238669999996,1935.066277,3495.0,6931.0,1,1,1,1,1561.3238669999996,3495.0,1561.3238669999996,1561.3238669999996,1561.3238669999996,3495.0,3495.0,3495.0
226,226,pk1.mps.gz,129.7002432,100.2929924,325579.0,372837.0,0,0,0,0,100.2929924,325579.0,100.2929924,100.2929924,100.2929924,372837.0,372837.0,372837.0
227,227,k1mushroom.mps.gz,1712.3987461999998,1520.3774564,1.0,9.0,0,0,0,0,1520.3774564,1.0,1520.3774564,1520.3774564,1520.3774564,9.0,9.0,9.0
228,228,neos-3761878-oglio.mps.gz,100.8022536,54.285835,1210.0,1475.0,0,0,0,0,54.285835,1210.0,54.285835,54.285835,54.285835,1475.0,1475.0,1475.0
229,229,csched007.mps.gz,2023.0807725999998,18000.006558,123917.0,3958925.8,1,1,1,1,2023.0807725999998,123917.0,2023.0807725999998,2023.0807725999998,2023.0807725999998,123917.0,123917.0,123917.0
230,230,pigeon-10.mps.gz,19.795212000000003,143.0137342,36051.0,436711.0,1,1,1,1,19.795212000000003,36051.0,19.795212000000003,19.795212000000003,19.795212000000003,36051.0,36051.0,36051.0
231,231,loopha13.mps.gz,18000.00151,9492.2157532,1712951.6,1570481.0,0,1,0,0,9492.2157532,1570481.0,9492.2157532,9492.2157532,18000.00151,1570481.0,1570481.0,1712951.6
232,232,neos-2987310-joes.mps.gz,29.4417078,29.3270748,1.0,1.0,0,0,0,0,29.3270748,1.0,29.3270748,29.3270748,29.3270748,1.0,1.0,1.0
233,233,app1-1.mps.gz,7.716334400000001,0.7030922,12.0,4.0,0,0,0,0,0.7030922,4.0,0.7030922,0.7030922,0.7030922,4.0,4.0,4.0
234,234,bmocbd.mps.gz,49.7951904,47.2024152,1.0,1.0,0,0,0,0,47.2024152,1.0,47.2024152,47.2024152,47.2024152,1.0,1.0,1.0
235,235,10teams.mps.gz,10.997772000000001,12.3867198,30.0,276.0,1,1,1,1,10.997772000000001,30.0,10.997772000000001,10.997772000000001,10.997772000000001,30.0,30.0,30.0
236,236,neos-3354841-apure.mps.gz,235.4587436,233.8755916,1.0,1.0,0,0,0,0,233.8755916,1.0,233.8755916,233.8755916,233.8755916,1.0,1.0,1.0
237,237,rail507.mps.gz,183.7363448,205.84010900000004,836.0,1010.0,1,1,1,1,183.7363448,836.0,183.7363448,183.7363448,183.7363448,836.0,836.0,836.0
238,238,gasprod1-3.mps.gz,33.38834000000001,209.21485940000002,378.0,28980.0,1,1,1,1,33.38834000000001,378.0,33.38834000000001,33.38834000000001,33.38834000000001,378.0,378.0,378.0
239,239,neos-957323.mps.gz,205.1495622,394.2296536,19.0,10.0,1,1,1,1,205.1495622,10.0,205.1495622,205.1495622,205.1495622,19.0,19.0,19.0
240,240,tanglegram6.mps.gz,16.654663399999997,9.004019600000001,7.0,7.0,0,0,0,0,9.004019600000001,7.0,9.004019600000001,9.004019600000001,9.004019600000001,7.0,7.0,7.0
241,241,neos-1445743.mps.gz,35.453486399999996,30.03411,69.0,182.0,0,0,0,0,30.03411,69.0,30.03411,30.03411,30.03411,182.0,182.0,182.0
242,242,neos-5149806-wieprz.mps.gz,5288.9435004,1291.1630578,13350.0,276.0,0,0,0,0,1291.1630578,276.0,1291.1630578,1291.1630578,1291.1630578,276.0,276.0,276.0
243,243,fiber.mps.gz,1.4795255999999999,12.8650324,1.0,2602.0,1,1,1,1,1.4795255999999999,1.0,1.4795255999999999,1.4795255999999999,1.4795255999999999,1.0,1.0,1.0
244,244,square23.mps.gz,193.44608399999998,180.8193812,178.0,178.0,1,1,0,0,180.8193812,178.0,180.8193812,193.44608399999998,193.44608399999998,178.0,178.0,178.0
245,245,fjspeasy01i.mps.gz,284.8054326,261.69828859999996,31.0,47.0,0,0,0,0,261.69828859999996,31.0,261.69828859999996,261.69828859999996,261.69828859999996,47.0,47.0,47.0
246,246,rocII-5-11.mps.gz,17912.615364,16625.681972,1289949.6,1681072.4,0,0,0,0,16625.681972,1289949.6,16625.681972,16625.681972,16625.681972,1681072.4,1681072.4,1681072.4
247,247,neos-1223462.mps.gz,6.6338308,6.0505998000000005,1.0,1.0,0,0,0,0,6.0505998000000005,1.0,6.0505998000000005,6.0505998000000005,6.0505998000000005,1.0,1.0,1.0
248,248,dcmulti.mps.gz,1.9788972,1.0083012,90.0,1425.0,0,1,0,0,1.0083012,90.0,1.0083012,1.0083012,1.9788972,1425.0,1425.0,90.0
249,249,neos-960392.mps.gz,1027.753535,1062.6579797999998,43.0,131.0,1,1,1,1,1027.753535,43.0,1027.753535,1027.753535,1027.753535,43.0,43.0,43.0
250,250,brazil3.mps.gz,15227.835190000002,18000.001898,4669.0,11584.8,1,1,1,1,15227.835190000002,4669.0,15227.835190000002,15227.835190000002,15227.835190000002,4669.0,4669.0,4669.0
251,251,neos-3610040-iskar.mps.gz,2.7643043999999994,8.733042600000001,197.0,8620.0,1,1,1,1,2.7643043999999994,197.0,2.7643043999999994,2.7643043999999994,2.7643043999999994,197.0,197.0,197.0
252,252,neos-820879.mps.gz,66.1362364,124.5346228,123.0,3015.0,1,1,1,1,66.1362364,123.0,66.1362364,66.1362364,66.1362364,123.0,123.0,123.0
253,253,neos-4338804-snowy.mps.gz,6097.433702200001,18000.007354,4344551.0,23368235.6,1,1,1,1,6097.433702200001,4344551.0,6097.433702200001,6097.433702200001,6097.433702200001,4344551.0,4344551.0,4344551.0
254,254,mine-166-5.mps.gz,45.3627316,11.3818112,2681.0,1228.0,0,1,0,0,11.3818112,1228.0,11.3818112,11.3818112,45.3627316,1228.0,1228.0,2681.0
255,255,mik-250-20-75-1.mps.gz,11.567879399999999,24.4980512,993.0,94342.0,1,1,1,1,11.567879399999999,993.0,11.567879399999999,11.567879399999999,11.567879399999999,993.0,993.0,993.0
256,256,nursesched-sprint-late03.mps.gz,171.63675160000003,18000.001822,423.0,217057.6,1,1,1,1,171.63675160000003,423.0,171.63675160000003,171.63675160000003,171.63675160000003,423.0,423.0,423.0
257,257,neos-1456979.mps.gz,4261.218316799999,18000.000332000003,37883.0,171574.2,1,1,1,1,4261.218316799999,37883.0,4261.218316799999,4261.218316799999,4261.218316799999,37883.0,37883.0,37883.0
258,258,manna81.mps.gz,0.49036359999999996,18000.056351999996,1.0,3218728.8,1,1,1,1,0.49036359999999996,1.0,0.49036359999999996,0.49036359999999996,0.49036359999999996,1.0,1.0,1.0
259,259,s250r10.mps.gz,2530.889602,3715.8790292,8846.0,42176.0,1,1,1,1,2530.889602,8846.0,2530.889602,2530.889602,2530.889602,8846.0,8846.0,8846.0
260,260,var-smallemery-m6j6.mps.gz,7171.0383596,10246.2247852,685889.0,836578.0,1,1,1,1,7171.0383596,685889.0,7171.0383596,7171.0383596,7171.0383596,685889.0,685889.0,685889.0
261,261,neos-525149.mps.gz,7.968122200000001,6.887989,1.0,1.0,0,0,0,0,6.887989,1.0,6.887989,6.887989,6.887989,1.0,1.0,1.0
262,262,ns1760995.mps.gz,13449.73626,18000.028304,1.0,1.0,1,1,1,1,13449.73626,1.0,13449.73626,13449.73626,13449.73626,1.0,1.0,1.0
263,263,neos-3437289-erdre.mps.gz,0.14009739999999998,0.1452674,1.0,1.0,1,1,1,1,0.14009739999999998,1.0,0.14009739999999998,0.14009739999999998,0.14009739999999998,1.0,1.0,1.0
264,264,enlight_hard.mps.gz,0.009587,0.010307599999999998,1.0,1.0,1,1,1,1,0.009587,1.0,0.009587,0.009587,0.009587,1.0,1.0,1.0
265,265,irp.mps.gz,14.9046502,14.283664600000003,1.0,10.0,0,0,0,0,14.283664600000003,1.0,14.283664600000003,14.283664600000003,14.283664600000003,10.0,10.0,10.0
266,266,reblock166.mps.gz,2260.9258848000004,10559.9157638,194918.0,3126462.0,1,1,1,1,2260.9258848000004,194918.0,2260.9258848000004,2260.9258848000004,2260.9258848000004,194918.0,194918.0,194918.0
267,267,sp98ic.mps.gz,8603.4186402,13259.130077999998,141964.0,432282.0,1,1,1,1,8603.4186402,141964.0,8603.4186402,8603.4186402,8603.4186402,141964.0,141964.0,141964.0
268,268,fastxgemm-n2r7s4t1.mps.gz,1239.0311922,12713.610389999998,187498.0,1794161.0,1,1,1,1,1239.0311922,187498.0,1239.0311922,1239.0311922,1239.0311922,187498.0,187498.0,187498.0
269,269,ej.mps.gz,322.04046800000003,18000.426536,123786.0,39078443.4,1,1,1,1,322.04046800000003,123786.0,322.04046800000003,322.04046800000003,322.04046800000003,123786.0,123786.0,123786.0
270,270,neos-565672.mps.gz,11136.328182000001,18000.008263999996,1.0,6719.4,1,1,1,1,11136.328182000001,1.0,11136.328182000001,11136.328182000001,11136.328182000001,1.0,1.0,1.0
271,271,iis-glass-cov.mps.gz,638.9593811999999,451.4332069999999,24361.0,25501.0,0,0,0,0,451.4332069999999,24361.0,451.4332069999999,451.4332069999999,451.4332069999999,25501.0,25501.0,25501.0
272,272,neos-911970.mps.gz,71.95028319999999,18000.11225,14550.0,25645727.4,1,1,1,1,71.95028319999999,14550.0,71.95028319999999,71.95028319999999,71.95028319999999,14550.0,14550.0,14550.0
273,273,cmflsp50-24-8-8.mps.gz,11752.662314000001,18000.00159,184502.0,4355.4,1,1,1,1,11752.662314000001,4355.4,11752.662314000001,11752.662314000001,11752.662314000001,184502.0,184502.0,184502.0
274,274,npmv07.mps.gz,106.17089200000001,80.66648199999999,3.0,16.0,0,0,0,0,80.66648199999999,3.0,80.66648199999999,80.66648199999999,80.66648199999999,16.0,16.0,16.0
275,275,neos-5178119-nalagi.mps.gz,1259.1900025999998,338.3604798,18327.0,36256.0,0,0,0,0,338.3604798,18327.0,338.3604798,338.3604798,338.3604798,36256.0,36256.0,36256.0
276,276,rout.mps.gz,20.939395400000002,21.9892236,1366.0,10946.0,1,1,1,1,20.939395400000002,1366.0,20.939395400000002,20.939395400000002,20.939395400000002,1366.0,1366.0,1366.0
277,277,blp-ir98.mps.gz,120.183113,1366.2200212,2945.0,247091.0,1,1,1,1,120.183113,2945.0,120.183113,120.183113,120.183113,2945.0,2945.0,2945.0
278,278,gen.mps.gz,0.037547,0.0857008,1.0,5.0,1,1,1,1,0.037547,1.0,0.037547,0.037547,0.037547,1.0,1.0,1.0
279,279,splice1k1.mps.gz,6177.4253854,1910.1274709999998,592.0,546.0,0,0,0,0,1910.1274709999998,546.0,1910.1274709999998,1910.1274709999998,1910.1274709999998,546.0,546.0,546.0
280,280,neos-686190.mps.gz,164.4598102,155.84134239999997,4101.0,5778.0,0,0,0,0,155.84134239999997,4101.0,155.84134239999997,155.84134239999997,155.84134239999997,5778.0,5778.0,5778.0
281,281,roi2alpha3n4.mps.gz,1749.2685446,18000.024862,14515.0,444740.6,1,1,1,1,1749.2685446,14515.0,1749.2685446,1749.2685446,1749.2685446,14515.0,14515.0,14515.0
282,282,bienst2.mps.gz,728.1121043999999,250.785819,80837.0,102409.0,0,0,0,0,250.785819,80837.0,250.785819,250.785819,250.785819,102409.0,102409.0,102409.0
283,283,chromaticindex256-8.mps.gz,240.9173346,1904.8509942,863.0,20756.0,1,1,1,1,240.9173346,863.0,240.9173346,240.9173346,240.9173346,863.0,863.0,863.0
284,284,rlp1.mps.gz,0.21183559999999999,0.2162728,51.0,225.0,1,1,1,1,0.21183559999999999,51.0,0.21183559999999999,0.21183559999999999,0.21183559999999999,51.0,51.0,51.0
285,285,lectsched-3.mps.gz,352.77449240000004,306.57010660000003,1652.0,678.0,0,0,0,0,306.57010660000003,678.0,306.57010660000003,306.57010660000003,306.57010660000003,678.0,678.0,678.0
286,286,neos-885524.mps.gz,522.417669,18000.009616,176.0,329556.6,1,1,1,1,522.417669,176.0,522.417669,522.417669,522.417669,176.0,176.0,176.0
287,287,arki001.mps.gz,18000.962310000003,3197.4855770000004,2268924.0,1761208.0,0,0,0,0,3197.4855770000004,1761208.0,3197.4855770000004,3197.4855770000004,3197.4855770000004,1761208.0,1761208.0,1761208.0
288,288,neos-1599274.mps.gz,2.8716172,2.3724456,1.0,1.0,0,0,0,0,2.3724456,1.0,2.3724456,2.3724456,2.3724456,1.0,1.0,1.0
289,289,rentacar.mps.gz,1.553789,2.3513078,8.0,10.0,1,1,1,1,1.553789,8.0,1.553789,1.553789,1.553789,8.0,8.0,8.0
290,290,n2seq36q.mps.gz,223.1076674,811.3803414,934.0,43811.0,1,1,1,1,223.1076674,934.0,223.1076674,223.1076674,223.1076674,934.0,934.0,934.0
