,NAME,RANDOM SEED,TIME W/ CUTS,NODES W/ CUTS,TIME W/O CUTS,NODES W/O CUTS,GAP W/ CUTS,GAP W/O CUTS,INITIAL LP,PRESOLVING TIME,vars,bin_vars,int_vars,cont_vars,constr,linsetpart_constr,linsetpack_constr,linsetcov_constr,lincard_constr,lineqknap_constr,linbinpack_constr,linknaps_constr,linintknap_constr,linmixbin_constr,nonzeroes,obj_dyn,dynamism_mean,presol_vars,presol_int_vars,presol_constr
165,bc1.mps.gz,2,143.818424,1691,508.80925199999996,17530,0.0,0.0,2.188776349,2.951273,7.467942332285852,0.143917761279269,0.0,0.856082238720731,7.556427969440253,0.0,0.04391008886565604,0.0,0.0,0.0,0.0,0.0,0.0,0.4511238891792995,0.06778950598910995,0.0,4.08465,7.467942332285852,0.0,7.556427969440253
166,bc1.mps.gz,4,144.31505900000002,1691,524.500654,17530,0.0,0.0,2.188776349,2.993442,7.467942332285852,0.143917761279269,0.0,0.856082238720731,7.556427969440253,0.0,0.04391008886565604,0.0,0.0,0.0,0.0,0.0,0.0,0.4511238891792995,0.06778950598910995,0.0,4.08465,7.467942332285852,0.0,7.556427969440253
167,bc1.mps.gz,8,143.96268600000002,1691,495.290526,17530,0.0,0.0,2.188776349,2.836741,7.467942332285852,0.143917761279269,0.0,0.856082238720731,7.556427969440253,0.0,0.04391008886565604,0.0,0.0,0.0,0.0,0.0,0.0,0.4511238891792995,0.06778950598910995,0.0,4.08465,7.467942332285852,0.0,7.556427969440253
168,bc1.mps.gz,16,145.242499,1691,525.513549,17530,0.0,0.0,2.188776349,3.047135,7.467942332285852,0.143917761279269,0.0,0.856082238720731,7.556427969440253,0.0,0.04391008886565604,0.0,0.0,0.0,0.0,0.0,0.0,0.4511238891792995,0.06778950598910995,0.0,4.08465,7.467942332285852,0.0,7.556427969440253
169,bc1.mps.gz,32,144.467853,1691,521.259459,17530,0.0,0.0,2.188776349,3.14962,7.467942332285852,0.143917761279269,0.0,0.856082238720731,7.556427969440253,0.0,0.04391008886565604,0.0,0.0,0.0,0.0,0.0,0.0,0.4511238891792995,0.06778950598910995,0.0,4.08465,7.467942332285852,0.0,7.556427969440253
170,beasleyC1.mps.gz,2,5.489708,1,10.442706,1752,0.0,0.0,25.0,0.034611,7.824046010856292,0.5,0.0,0.5,7.4673710669175595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20285714285714285,0.001142857142857143,1.0,0.430043,7.823245690685523,0.0,7.466227556215481
171,beasleyC1.mps.gz,4,5.572247,1,10.544606,1752,0.0,0.0,25.0,0.039572,7.824046010856292,0.5,0.0,0.5,7.4673710669175595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20285714285714285,0.001142857142857143,1.0,0.430043,7.823245690685523,0.0,7.466227556215481
172,beasleyC1.mps.gz,8,5.626316,1,10.523964999999999,1752,0.0,0.0,25.0,0.035302999999999994,7.824046010856292,0.5,0.0,0.5,7.4673710669175595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20285714285714285,0.001142857142857143,1.0,0.430043,7.823245690685523,0.0,7.466227556215481
173,beasleyC1.mps.gz,16,5.611296,1,10.491497,1752,0.0,0.0,25.0,0.039479,7.824046010856292,0.5,0.0,0.5,7.4673710669175595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20285714285714285,0.001142857142857143,1.0,0.430043,7.823245690685523,0.0,7.466227556215481
174,beasleyC1.mps.gz,32,5.645788,1,10.4604,1752,0.0,0.0,25.0,0.039106999999999996,7.824046010856292,0.5,0.0,0.5,7.4673710669175595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20285714285714285,0.001142857142857143,1.0,0.430043,7.823245690685523,0.0,7.466227556215481
175,beavma.mps.gz,2,1.341286,1,7.7911589999999995,5697,0.0,0.0,128906.8,0.043688,5.966146739123692,0.5,0.0,0.5,5.918893854273146,0.0,0.06182795698924731,0.0,0.0,0.0,0.0,0.0,0.0,0.23387096774193547,0.006720430107526882,5.28892,1.98765,5.937536205082426,0.0,5.857933154483459
176,beavma.mps.gz,4,1.330516,1,7.752280000000001,5697,0.0,0.0,128906.8,0.038469,5.966146739123692,0.5,0.0,0.5,5.918893854273146,0.0,0.06182795698924731,0.0,0.0,0.0,0.0,0.0,0.0,0.23387096774193547,0.006720430107526882,5.28892,1.98765,5.937536205082426,0.0,5.857933154483459
177,beavma.mps.gz,8,1.334122,1,7.548155,5697,0.0,0.0,128906.8,0.037073,5.966146739123692,0.5,0.0,0.5,5.918893854273146,0.0,0.06182795698924731,0.0,0.0,0.0,0.0,0.0,0.0,0.23387096774193547,0.006720430107526882,5.28892,1.98765,5.937536205082426,0.0,5.857933154483459
178,beavma.mps.gz,16,1.340455,1,7.634473,5697,0.0,0.0,128906.8,0.039881,5.966146739123692,0.5,0.0,0.5,5.918893854273146,0.0,0.06182795698924731,0.0,0.0,0.0,0.0,0.0,0.0,0.23387096774193547,0.006720430107526882,5.28892,1.98765,5.937536205082426,0.0,5.857933154483459
179,beavma.mps.gz,32,1.332857,1,7.6193740000000005,5697,0.0,0.0,128906.8,0.037908,5.966146739123692,0.5,0.0,0.5,5.918893854273146,0.0,0.06182795698924731,0.0,0.0,0.0,0.0,0.0,0.0,0.23387096774193547,0.006720430107526882,5.28892,1.98765,5.937536205082426,0.0,5.857933154483459
180,biella1.mps.gz,2,1053.212657,199,1930.610663,10432,0.0,0.0,3060037.4310000003,1.485617,8.899457906353966,0.8337882096069869,0.0,0.1662117903930131,7.0925737159746784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008109389009281745,5.69897,0.00636177,8.897135342293316,0.0,7.091742115095153
181,biella1.mps.gz,4,1032.573039,199,1979.5214899999999,10432,0.0,0.0,3060037.4310000003,1.462085,8.899457906353966,0.8337882096069869,0.0,0.1662117903930131,7.0925737159746784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008109389009281745,5.69897,0.00636177,8.897135342293316,0.0,7.091742115095153
182,biella1.mps.gz,8,1008.228148,199,2091.196334,10432,0.0,0.0,3060037.4310000003,1.6679400000000002,8.899457906353966,0.8337882096069869,0.0,0.1662117903930131,7.0925737159746784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008109389009281745,5.69897,0.00636177,8.897135342293316,0.0,7.091742115095153
183,biella1.mps.gz,16,927.109997,199,1997.1756710000002,10432,0.0,0.0,3060037.4310000003,1.7056669999999998,8.899457906353966,0.8337882096069869,0.0,0.1662117903930131,7.0925737159746784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008109389009281745,5.69897,0.00636177,8.897135342293316,0.0,7.091742115095153
184,biella1.mps.gz,32,862.222145,199,1894.8567480000002,10432,0.0,0.0,3060037.4310000003,1.517018,8.899457906353966,0.8337882096069869,0.0,0.1662117903930131,7.0925737159746784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008109389009281745,5.69897,0.00636177,8.897135342293316,0.0,7.091742115095153
185,bienst1.mps.gz,2,197.463622,17052,57.592686,11113,0.0,0.0,11.72413793,0.017089,6.22455842927536,0.055445544554455446,0.0,0.9445544554455445,6.3561076606958915,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.2152777777777778,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
186,bienst1.mps.gz,4,196.64132,17052,57.56796800000001,11113,0.0,0.0,11.72413793,0.018241,6.22455842927536,0.055445544554455446,0.0,0.9445544554455445,6.3561076606958915,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.2152777777777778,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
187,bienst1.mps.gz,8,197.751175,17052,61.185405,11113,0.0,0.0,11.72413793,0.019097,6.22455842927536,0.055445544554455446,0.0,0.9445544554455445,6.3561076606958915,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.2152777777777778,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
188,bienst1.mps.gz,16,198.305675,17052,62.096501,11113,0.0,0.0,11.72413793,0.019948,6.22455842927536,0.055445544554455446,0.0,0.9445544554455445,6.3561076606958915,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.2152777777777778,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
189,bienst1.mps.gz,32,181.880111,17052,62.47276,11113,0.0,0.0,11.72413793,0.019977,6.22455842927536,0.055445544554455446,0.0,0.9445544554455445,6.3561076606958915,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.2152777777777778,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
190,bienst2.mps.gz,2,678.838558,80837,247.60309300000003,102409,0.0,0.0,11.72413793,0.01794,6.22455842927536,0.06930693069306931,0.0,0.9306930693069307,6.3561076606958915,0.0,0.0,0.0,0.008680555555555556,0.0,0.0,0.0,0.0,0.21354166666666666,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
191,bienst2.mps.gz,4,693.434307,80837,255.35991299999998,102409,0.0,0.0,11.72413793,0.019206,6.22455842927536,0.06930693069306931,0.0,0.9306930693069307,6.3561076606958915,0.0,0.0,0.0,0.008680555555555556,0.0,0.0,0.0,0.0,0.21354166666666666,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
192,bienst2.mps.gz,8,724.670923,80837,254.83761800000002,102409,0.0,0.0,11.72413793,0.019593,6.22455842927536,0.06930693069306931,0.0,0.9306930693069307,6.3561076606958915,0.0,0.0,0.0,0.008680555555555556,0.0,0.0,0.0,0.0,0.21354166666666666,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
193,bienst2.mps.gz,16,774.986203,80837,255.76824100000002,102409,0.0,0.0,11.72413793,0.020294,6.22455842927536,0.06930693069306931,0.0,0.9306930693069307,6.3561076606958915,0.0,0.0,0.0,0.008680555555555556,0.0,0.0,0.0,0.0,0.21354166666666666,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
194,bienst2.mps.gz,32,768.6305309999999,80837,240.36022999999997,102409,0.0,0.0,11.72413793,0.020534999999999998,6.22455842927536,0.06930693069306931,0.0,0.9306930693069307,6.3561076606958915,0.0,0.0,0.0,0.008680555555555556,0.0,0.0,0.0,0.0,0.21354166666666666,0.0075082508250825086,0.0,1.21075,6.22455842927536,0.0,6.3561076606958915
195,binkar10_1.mps.gz,2,47.200817,2269,5266.278446,4442017,0.0,0.0,-16000599.24,0.05922,7.739794458408701,0.07397737162750218,0.0,0.9260226283724978,6.933423025730715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050682261208577,0.0019069043850318186,6.08092,0.00440346,7.739794458408701,0.0,6.933423025730715
196,binkar10_1.mps.gz,4,46.694315,2269,5314.837735,4442017,0.0,0.0,-16000599.24,0.071848,7.739794458408701,0.07397737162750218,0.0,0.9260226283724978,6.933423025730715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050682261208577,0.0019069043850318186,6.08092,0.00440346,7.739794458408701,0.0,6.933423025730715
197,binkar10_1.mps.gz,8,47.586007,2269,4873.079535,4442017,0.0,0.0,-16000599.24,0.06389,7.739794458408701,0.07397737162750218,0.0,0.9260226283724978,6.933423025730715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050682261208577,0.0019069043850318186,6.08092,0.00440346,7.739794458408701,0.0,6.933423025730715
198,binkar10_1.mps.gz,16,47.908217,2269,4425.634021,4442017,0.0,0.0,-16000599.24,0.056296000000000006,7.739794458408701,0.07397737162750218,0.0,0.9260226283724978,6.933423025730715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050682261208577,0.0019069043850318186,6.08092,0.00440346,7.739794458408701,0.0,6.933423025730715
199,binkar10_1.mps.gz,32,47.421448999999996,2269,4658.860092,4442017,0.0,0.0,-16000599.24,0.05495800000000001,7.739794458408701,0.07397737162750218,0.0,0.9260226283724978,6.933423025730715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050682261208577,0.0019069043850318186,6.08092,0.00440346,7.739794458408701,0.0,6.933423025730715
200,blend2.mps.gz,2,2.391351,854,1.170608,1041,0.0,0.0,7.04399907,0.034587,5.8664680569332965,0.6770538243626062,0.0708215297450425,0.2521246458923513,5.6131281063880705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24817518248175183,0.014567523417629909,1.6791099999999999,2.01994,5.817111159963204,0.05952380952380952,5.225746673713202
201,blend2.mps.gz,4,2.392231,854,1.179681,1041,0.0,0.0,7.04399907,0.035651999999999996,5.8664680569332965,0.6770538243626062,0.0708215297450425,0.2521246458923513,5.6131281063880705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24817518248175183,0.014567523417629909,1.6791099999999999,2.01994,5.817111159963204,0.05952380952380952,5.225746673713202
202,blend2.mps.gz,8,2.389916,854,1.1872610000000001,1041,0.0,0.0,7.04399907,0.035526999999999996,5.8664680569332965,0.6770538243626062,0.0708215297450425,0.2521246458923513,5.6131281063880705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24817518248175183,0.014567523417629909,1.6791099999999999,2.01994,5.817111159963204,0.05952380952380952,5.225746673713202
203,blend2.mps.gz,16,2.369328,854,1.183343,1041,0.0,0.0,7.04399907,0.035892,5.8664680569332965,0.6770538243626062,0.0708215297450425,0.2521246458923513,5.6131281063880705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24817518248175183,0.014567523417629909,1.6791099999999999,2.01994,5.817111159963204,0.05952380952380952,5.225746673713202
204,blend2.mps.gz,32,2.3021130000000003,854,1.1844290000000002,1041,0.0,0.0,7.04399907,0.034371,5.8664680569332965,0.6770538243626062,0.0708215297450425,0.2521246458923513,5.6131281063880705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24817518248175183,0.014567523417629909,1.6791099999999999,2.01994,5.817111159963204,0.05952380952380952,5.225746673713202
205,bley_xl1.mps.gz,2,25.721604,8,47.233462,150,0.0,0.0,80.0,8.443146,8.670943791222156,1.0,0.0,0.0,12.076077848913986,0.0009566108643662453,0.020686709941920053,0.0,0.011541965607561782,0.0,0.0,0.00044414075845575674,0.0,0.3159435144061041,0.0008487352186225655,2.0,0.0978387,8.668539943910762,0.0,12.075086582233375
206,bley_xl1.mps.gz,4,25.533108,8,47.401315000000004,150,0.0,0.0,80.0,8.418175999999999,8.670943791222156,1.0,0.0,0.0,12.076077848913986,0.0009566108643662453,0.020686709941920053,0.0,0.011541965607561782,0.0,0.0,0.00044414075845575674,0.0,0.3159435144061041,0.0008487352186225655,2.0,0.0978387,8.668539943910762,0.0,12.075086582233375
207,bley_xl1.mps.gz,8,25.281008,8,49.660569,150,0.0,0.0,80.0,8.922182000000001,8.670943791222156,1.0,0.0,0.0,12.076077848913986,0.0009566108643662453,0.020686709941920053,0.0,0.011541965607561782,0.0,0.0,0.00044414075845575674,0.0,0.3159435144061041,0.0008487352186225655,2.0,0.0978387,8.668539943910762,0.0,12.075086582233375
208,bley_xl1.mps.gz,16,25.404846,8,51.241696000000005,150,0.0,0.0,80.0,9.296471,8.670943791222156,1.0,0.0,0.0,12.076077848913986,0.0009566108643662453,0.020686709941920053,0.0,0.011541965607561782,0.0,0.0,0.00044414075845575674,0.0,0.3159435144061041,0.0008487352186225655,2.0,0.0978387,8.668539943910762,0.0,12.075086582233375
209,bley_xl1.mps.gz,32,25.116827,8,51.410331,150,0.0,0.0,80.0,9.555295,8.670943791222156,1.0,0.0,0.0,12.076077848913986,0.0009566108643662453,0.020686709941920053,0.0,0.011541965607561782,0.0,0.0,0.00044414075845575674,0.0,0.3159435144061041,0.0008487352186225655,2.0,0.0978387,8.668539943910762,0.0,12.075086582233375
210,blp-ir98.mps.gz,2,122.554538,2945,1504.398963,247091,0.0,0.0,96.1691616,0.8700559999999999,8.715552125907816,0.9891750041003773,0.0,0.010824995899622766,6.186208623900494,0.0,0.8641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.13580246913580246,0.026712185916166014,0.0,0.0895717,8.715388097366482,0.0,6.186208623900494
211,blp-ir98.mps.gz,4,120.229754,2945,1342.792201,247091,0.0,0.0,96.1691616,0.771146,8.715552125907816,0.9891750041003773,0.0,0.010824995899622766,6.186208623900494,0.0,0.8641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.13580246913580246,0.026712185916166014,0.0,0.0895717,8.715388097366482,0.0,6.186208623900494
212,blp-ir98.mps.gz,8,120.07753100000001,2945,1333.309966,247091,0.0,0.0,96.1691616,0.781367,8.715552125907816,0.9891750041003773,0.0,0.010824995899622766,6.186208623900494,0.0,0.8641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.13580246913580246,0.026712185916166014,0.0,0.0895717,8.715388097366482,0.0,6.186208623900494
213,blp-ir98.mps.gz,16,119.027759,2945,1320.916021,247091,0.0,0.0,96.1691616,0.78208,8.715552125907816,0.9891750041003773,0.0,0.010824995899622766,6.186208623900494,0.0,0.8641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.13580246913580246,0.026712185916166014,0.0,0.0895717,8.715388097366482,0.0,6.186208623900494
214,blp-ir98.mps.gz,32,119.02598300000001,2945,1329.682955,247091,0.0,0.0,96.1691616,0.7886810000000001,8.715552125907816,0.9891750041003773,0.0,0.010824995899622766,6.186208623900494,0.0,0.8641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.13580246913580246,0.026712185916166014,0.0,0.0895717,8.715388097366482,0.0,6.186208623900494
215,bmocbd.mps.gz,2,47.924642,1,47.910451,1,0.0,0.0,-32041000000000.0,8.283188,12.91133365647363,0.31059462797159615,0.0,0.6894053720284038,11.940308608379324,0.0,0.07329576582922438,0.0,0.0,0.0,0.0,0.0,0.0,0.9111163288200151,2.0576523971510278e-05,9.473460000000001,3.08367,12.537011745401758,0.0,10.200699075204039
216,bmocbd.mps.gz,4,49.611179,1,48.790711,1,0.0,0.0,-32041000000000.0,8.857805,12.91133365647363,0.31059462797159615,0.0,0.6894053720284038,11.940308608379324,0.0,0.07329576582922438,0.0,0.0,0.0,0.0,0.0,0.0,0.9111163288200151,2.0576523971510278e-05,9.473460000000001,3.08367,12.537011745401758,0.0,10.200699075204039
217,bmocbd.mps.gz,8,52.082532,1,46.943313,1,0.0,0.0,-32041000000000.0,8.858417999999999,12.91133365647363,0.31059462797159615,0.0,0.6894053720284038,11.940308608379324,0.0,0.07329576582922438,0.0,0.0,0.0,0.0,0.0,0.0,0.9111163288200151,2.0576523971510278e-05,9.473460000000001,3.08367,12.537011745401758,0.0,10.200699075204039
218,bmocbd.mps.gz,16,53.61650699999999,1,46.964090999999996,1,0.0,0.0,-32041000000000.0,9.337613000000001,12.91133365647363,0.31059462797159615,0.0,0.6894053720284038,11.940308608379324,0.0,0.07329576582922438,0.0,0.0,0.0,0.0,0.0,0.0,0.9111163288200151,2.0576523971510278e-05,9.473460000000001,3.08367,12.537011745401758,0.0,10.200699075204039
219,bmocbd.mps.gz,32,45.741092,1,45.40351,1,0.0,0.0,-32041000000000.0,9.686122,12.91133365647363,0.31059462797159615,0.0,0.6894053720284038,11.940308608379324,0.0,0.07329576582922438,0.0,0.0,0.0,0.0,0.0,0.0,0.9111163288200151,2.0576523971510278e-05,9.473460000000001,3.08367,12.537011745401758,0.0,10.200699075204039
220,bmocbd2.mps.gz,2,41.690344,1,43.045285,1,0.0,0.0,-31953000000000.0,8.355789999999999,12.908603164550307,0.3107380173415129,0.0,0.6892619826584871,11.936826253456292,0.0,0.07316530423912403,0.0,0.0,0.0,0.0,0.0,0.0,0.9116047411169506,2.065467364380559e-05,10.8714,3.12577,12.534163427111567,0.0,10.19241884438834
221,bmocbd2.mps.gz,4,43.161883,1,44.196125,1,0.0,0.0,-31953000000000.0,8.79294,12.908603164550307,0.3107380173415129,0.0,0.6892619826584871,11.936826253456292,0.0,0.07316530423912403,0.0,0.0,0.0,0.0,0.0,0.0,0.9116047411169506,2.065467364380559e-05,10.8714,3.12577,12.534163427111567,0.0,10.19241884438834
222,bmocbd2.mps.gz,8,42.543683,1,42.229781,1,0.0,0.0,-31953000000000.0,8.747703999999999,12.908603164550307,0.3107380173415129,0.0,0.6892619826584871,11.936826253456292,0.0,0.07316530423912403,0.0,0.0,0.0,0.0,0.0,0.0,0.9116047411169506,2.065467364380559e-05,10.8714,3.12577,12.534163427111567,0.0,10.19241884438834
223,bmocbd2.mps.gz,16,45.571929,1,42.301663,1,0.0,0.0,-31953000000000.0,9.12532,12.908603164550307,0.3107380173415129,0.0,0.6892619826584871,11.936826253456292,0.0,0.07316530423912403,0.0,0.0,0.0,0.0,0.0,0.0,0.9116047411169506,2.065467364380559e-05,10.8714,3.12577,12.534163427111567,0.0,10.19241884438834
224,bmocbd2.mps.gz,32,46.699788,1,40.866215999999994,1,0.0,0.0,-31953000000000.0,9.485156,12.908603164550307,0.3107380173415129,0.0,0.6892619826584871,11.936826253456292,0.0,0.07316530423912403,0.0,0.0,0.0,0.0,0.0,0.0,0.9116047411169506,2.065467364380559e-05,10.8714,3.12577,12.534163427111567,0.0,10.19241884438834
225,bnatt400.mps.gz,2,261.776532,4071,120.16256100000001,6778,0.0,0.0,0.0,0.5677810000000001,8.1886891244442,1.0,0.0,0.0,8.633018756921828,0.0,0.0,0.28749554684716777,0.0,0.0,0.0,0.0,0.0,0.358745992162451,0.0010736056683687606,0.0,0.20164100000000001,7.602401335665818,0.0,8.295548516225763
226,bnatt400.mps.gz,4,262.619543,4071,124.894429,6778,0.0,0.0,0.0,0.6902729999999999,8.1886891244442,1.0,0.0,0.0,8.633018756921828,0.0,0.0,0.28749554684716777,0.0,0.0,0.0,0.0,0.0,0.358745992162451,0.0010736056683687606,0.0,0.20164100000000001,7.602401335665818,0.0,8.295548516225763
227,bnatt400.mps.gz,8,248.41554,4071,129.144589,6778,0.0,0.0,0.0,0.727793,8.1886891244442,1.0,0.0,0.0,8.633018756921828,0.0,0.0,0.28749554684716777,0.0,0.0,0.0,0.0,0.0,0.358745992162451,0.0010736056683687606,0.0,0.20164100000000001,7.602401335665818,0.0,8.295548516225763
228,bnatt400.mps.gz,16,237.068303,4071,135.184579,6778,0.0,0.0,0.0,0.7546649999999999,8.1886891244442,1.0,0.0,0.0,8.633018756921828,0.0,0.0,0.28749554684716777,0.0,0.0,0.0,0.0,0.0,0.358745992162451,0.0010736056683687606,0.0,0.20164100000000001,7.602401335665818,0.0,8.295548516225763
229,bnatt400.mps.gz,32,237.512573,4071,130.78014299999998,6778,0.0,0.0,0.0,0.735158,8.1886891244442,1.0,0.0,0.0,8.633018756921828,0.0,0.0,0.28749554684716777,0.0,0.0,0.0,0.0,0.0,0.358745992162451,0.0010736056683687606,0.0,0.20164100000000001,7.602401335665818,0.0,8.295548516225763
230,bppc4-08.mps.gz,2,16142.46368,1283811,15273.80907,3490784,0.0,0.0,51.59,0.462476,7.283448228756631,0.9986263736263736,0.0,0.0013736263736263737,4.709530201312334,0.18018018018018017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198198198198198,0.14827739827739828,0.0,1.22252,7.282761179605593,0.0,4.709530201312334
231,bppc4-08.mps.gz,4,16152.345280000001,1283811,14243.90609,3490784,0.0,0.0,51.59,0.444929,7.283448228756631,0.9986263736263736,0.0,0.0013736263736263737,4.709530201312334,0.18018018018018017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198198198198198,0.14827739827739828,0.0,1.22252,7.282761179605593,0.0,4.709530201312334
232,bppc4-08.mps.gz,8,15605.75687,1283811,14408.25063,3490784,0.0,0.0,51.59,0.416612,7.283448228756631,0.9986263736263736,0.0,0.0013736263736263737,4.709530201312334,0.18018018018018017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198198198198198,0.14827739827739828,0.0,1.22252,7.282761179605593,0.0,4.709530201312334
233,bppc4-08.mps.gz,16,17438.66456,1283811,14354.93311,3490784,0.0,0.0,51.59,0.442275,7.283448228756631,0.9986263736263736,0.0,0.0013736263736263737,4.709530201312334,0.18018018018018017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198198198198198,0.14827739827739828,0.0,1.22252,7.282761179605593,0.0,4.709530201312334
234,bppc4-08.mps.gz,32,16127.70563,1283811,14229.12207,3490784,0.0,0.0,51.59,0.43385799999999997,7.283448228756631,0.9986263736263736,0.0,0.0013736263736263737,4.709530201312334,0.18018018018018017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198198198198198,0.14827739827739828,0.0,1.22252,7.282761179605593,0.0,4.709530201312334
235,bppc8-02.mps.gz,2,0.6685369999999999,125,0.12203499999999999,177,0.0,0.0,36.0,0.035126,5.44673737166631,0.9870689655172413,0.004310344827586207,0.008620689655172414,4.07753744390572,0.288135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.559322033898305,0.320499707773232,0.0,1.31186,5.438079308923196,0.0,4.060443010546419
236,bppc8-02.mps.gz,4,0.677348,125,0.117449,177,0.0,0.0,36.0,0.02992,5.44673737166631,0.9870689655172413,0.004310344827586207,0.008620689655172414,4.07753744390572,0.288135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.559322033898305,0.320499707773232,0.0,1.31186,5.438079308923196,0.0,4.060443010546419
237,bppc8-02.mps.gz,8,0.675377,125,0.11630399999999999,177,0.0,0.0,36.0,0.029511000000000003,5.44673737166631,0.9870689655172413,0.004310344827586207,0.008620689655172414,4.07753744390572,0.288135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.559322033898305,0.320499707773232,0.0,1.31186,5.438079308923196,0.0,4.060443010546419
238,bppc8-02.mps.gz,16,0.682704,125,0.115444,177,0.0,0.0,36.0,0.030386,5.44673737166631,0.9870689655172413,0.004310344827586207,0.008620689655172414,4.07753744390572,0.288135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.559322033898305,0.320499707773232,0.0,1.31186,5.438079308923196,0.0,4.060443010546419
239,bppc8-02.mps.gz,32,0.685134,125,0.11439300000000001,177,0.0,0.0,36.0,0.029133999999999997,5.44673737166631,0.9870689655172413,0.004310344827586207,0.008620689655172414,4.07753744390572,0.288135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.559322033898305,0.320499707773232,0.0,1.31186,5.438079308923196,0.0,4.060443010546419
240,brazil3.mps.gz,2,15203.555409999999,4669,18000.00317,11670,0.0,17.5,2.0,1.78184,10.084474886316945,0.9960781041388518,0.003921895861148198,0.0,9.591922539621015,0.08671309572579544,0.07988529291274069,0.018776457735900587,0.04731667349446948,0.477058582548136,0.0,0.0,0.0,0.0010924484500887614,0.000379403408650653,0.0,0.144581,9.787066089518877,0.005280305583642287,9.244258590179644
241,brazil3.mps.gz,4,14981.68066,4669,18000.00401,11370,0.0,17.5,2.0,1.6611150000000001,10.084474886316945,0.9960781041388518,0.003921895861148198,0.0,9.591922539621015,0.08671309572579544,0.07988529291274069,0.018776457735900587,0.04731667349446948,0.477058582548136,0.0,0.0,0.0,0.0010924484500887614,0.000379403408650653,0.0,0.144581,9.787066089518877,0.005280305583642287,9.244258590179644
