,NAME,TIME W/ CUTS,CUTS OFF_FIRST ROUND,PRESOLVING TIME W/ CUTS,PRESOLVING TIME W/O CUTS,TIME FIRST ROUND,NODES W/ CUTS,NODES W/O CUTS,INITIAL LP W/ CUTS,INITIAL LP W/O CUTS,FIRST ROUND CUT,vars,bin_vars,int_vars,cont_vars,constr,linsetpart_constr,linsetpack_constr,linsetcov_constr,lincard_constr,lineqknap_constr,linbinpack_constr,linknaps_constr,linintknap_constr,linmixbin_constr,nonzeroes,obj_dyn,dynamism_mean,presol_vars,presol_int_vars,presol_constr,Time Label
67,dano3_5.mps.gz,429.3067306,375.4870648,0.7666328,0.6300966,63.97424480000001,229.0,138.0,288.5,288.5,576.2395244,9.537699784080727,0.008289483168745044,0.0,0.9917105168312549,8.07153089355666,0.0,0.0,0.0,0.001561524047470331,0.0,0.0,0.0,0.0,0.7848219862585883,0.0017931694370539784,0.0,1.39624,9.537699784080727,0.0,8.07153089355666,0
68,danoint.mps.gz,6039.8008036,4703.361701399999,0.0297298,0.032057600000000006,0.4197,1239048.0,1591551.0,40.5,40.5,62.641456240000004,6.255750041753367,0.10748560460652593,0.0,0.8925143953934741,6.498282149476434,0.0,0.0,0.0,0.024096385542168683,0.0,0.0,0.0,0.0,0.3734939759036144,0.009342552551858105,0.0,1.29797,6.255750041753367,0.0,6.498282149476434,0
69,dcmulti.mps.gz,1.9788972,1.0551169999999999,0.020212,0.019174,0.0468158,90.0,1425.0,-1217.0,-1217.0,184933.3063,6.306275286948017,0.13686131386861314,0.0,0.8631386861313869,5.66988092298052,0.0,0.017241379310344827,0.0,0.010344827586206895,0.0,0.0,0.0,0.0,0.506896551724138,0.008274603574125345,3.65321,0.7493029999999999,6.306275286948017,0.0,5.605802066295998,0
70,decomp1.mps.gz,4.1423248,16.2842664,0.9326019999999999,0.9430807999999999,2.2116972,1.0,1334.0,-120.0,-120.0,-120.0,9.28126471031288,1.0,0.0,0.0,9.030854790001435,0.0562402776115831,0.02644489649395716,0.0,0.0,0.0,0.0,0.0,0.0,0.2966375493598181,0.000533805835860251,1.0,0.0988921,9.280705634636746,0.0,9.028218795184896,1
71,decomp2.mps.gz,82.51137999999999,11.115301800000001,1.3263252,1.416139,2.5804062,6.0,336.0,-160.0,-160.0,-160.0,9.574080300037034,1.0,0.0,0.0,9.284055409798462,0.04366000928936368,0.020529493729679518,0.0,0.0,0.0,0.0,0.0,0.0,0.3001393404551788,0.00041370501075844166,1.0,0.102315,9.57352408782774,0.0,9.28126471031288,0
72,disctom.mps.gz,7.411784600000002,7.273273400000001,0.2399174,0.22076980000000002,0.0,1.0,1.0,-5000.0,-5000.0,0.0,9.210340371976184,1.0,0.0,0.0,5.988961416889863,0.0025062656641604013,0.0,0.0,0.987468671679198,0.0,0.0,0.0,0.0,0.0,0.007518796992481204,0.0,0.0,9.209439966733019,0.0,5.976350909297934,0
73,drayage-100-12.mps.gz,36.2607592,1346.6613282,5.380025,6.4022570000000005,5.749079,1373.0,217992.0,91134.07608,91134.07608,91134.07608,9.313799080344412,0.9941388638412982,0.0,0.005861136158701533,8.440312147080279,0.04535637149028078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732304,1.9206299999999998,4.3573900000000005,9.187583384853568,0.0,7.979681302387742,1
74,drayage-100-23.mps.gz,9.016042,16.5793868,7.3967816,6.7709416000000004,7.905498199999999,1.0,12.0,103333.8741,103333.8741,103333.8741,9.313799080344412,0.9941388638412982,0.0,0.005861136158701533,8.440312147080279,0.04535637149028078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732304,1.8847,4.35738,9.207736986106068,0.0,8.069968149059841,1
75,drayage-25-23.mps.gz,16.5980348,104.86062240000001,7.4038798,6.9324064,8.0470486,266.0,17749.0,99718.79053,99718.79053,99718.79053,9.313799080344412,0.9941388638412982,0.0,0.005861136158701533,8.440312147080279,0.04535637149028078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732304,1.8847,4.35738,9.212737496575905,0.0,8.086717920303906,1
76,drayage-25-27.mps.gz,56.823609,5882.5765888000005,6.567473199999999,6.850115199999999,7.009646600000001,2023.0,929340.0,95288.77935,95288.77935,95337.21861,9.313799080344412,0.9941388638412982,0.0,0.005861136158701533,8.440312147080279,0.04535637149028078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732304,1.9467000000000003,4.35737,9.197255132427529,0.0,8.025843344150902,1
77,drayage-25-32.mps.gz,303.6984012000001,1008.8890668,7.3844254000000005,5.918590399999999,8.0229636,11988.0,136931.0,88256.30653,88256.30653,88256.30653,9.313799080344412,0.9941388638412982,0.0,0.005861136158701533,8.440312147080279,0.04535637149028078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732304,1.9659900000000001,4.35737,9.198874893866904,0.0,8.029758520440822,1
78,dsbmip.mps.gz,1.599231,1.0971369999999998,0.1077792,0.11578,0.3436126,12.0,10.0,-132008.4588,-132008.4588,-305.198175,7.542213463193403,0.10180275715800638,0.0,0.8981972428419936,7.074963197966044,0.0338409475465313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482233502538071,0.0033042473439521417,4.19268,0.995044,7.494986233950533,0.0,7.074963197966044,0
79,eil33-2.mps.gz,83.3946848,73.1067942,1.088396,0.30083139999999997,1.1335292,777.0,565.0,-5984556.396000001,-5984556.396000002,812.8383533,8.415381925269552,1.0,0.0,0.0,3.4657359027997265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30615450620017715,0.778142,0.0,8.415381925269552,0.0,3.4657359027997265,0
80,eilA101-2.mps.gz,12999.970379999999,18086.1362616,33.31515879999999,20.9836214,86.1148976,35255.0,29911.4,-36611038.05,-36611038.05,804.0247604,11.094861321285551,1.0,0.0,0.0,4.605170185988092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14573049580751002,1.6560200000000003,0.0,11.094861321285551,0.0,4.605170185988092,1
81,eilC76-2.mps.gz,2466.7006738,6142.230986199999,26.001786400000004,15.979396200000002,29.976727,7851.0,40399.0,-12133722.2,-12133722.2,726.6887075,10.261127031161687,1.0,0.0,0.0,4.31748811353631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467822884250032,1.7371399999999997,0.0,10.261127031161687,0.0,4.31748811353631,1
82,ej.mps.gz,322.04046800000003,18000.714081399998,0.006525600000000001,0.0086822,0.2875454,123786.0,39078443.4,1.0,1.0,2.0,1.0986122886681098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.216154,1.0986122886681098,1.0,0.0,1
83,enlight8.mps.gz,0.0083472,0.0123294,0.011500400000000001,0.010770200000000002,0.0,1.0,1.0,0.0,0.0,0.0,4.852030263919617,0.5,0.5,0.0,4.158883083359672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04296875,0.0,0.30103,4.852030263919617,0.4765625,4.158883083359672,1
84,enlight_hard.mps.gz,0.009587,0.010307599999999998,0.0115088,0.008249,0.0,1.0,1.0,0.0,0.0,0.0,5.298317366548036,0.5,0.5,0.0,4.605170185988092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.30103,5.298317366548036,0.49000000000000005,4.605170185988092,1
85,f2gap201600.mps.gz,0.588332,817.9110674000001,0.0240812,0.1035708,0.0583336,1.0,621511.0,-770.0,-770.0,76430.43982999999,7.3777589082278725,1.0,0.0,0.0,2.9957322735539913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,1.90969,7.3777589082278725,0.0,2.9957322735539913,1
86,f2gap401600.mps.gz,0.45783679999999993,373.2417406,0.0221872,0.10126140000000002,0.0557612,1.0,198577.0,-503.0,-503.0,82275.02924,7.3777589082278725,1.0,0.0,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,1.9912300000000003,1.70868,7.3777589082278725,0.0,3.6888794541139363,1
87,f2gap40400.mps.gz,0.07553800000000001,0.024463,0.0080932,0.020567399999999996,0.0201208,1.0,1.0,-84.0,-84.0,20665.08501,5.991464547107983,1.0,0.0,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,1.9956400000000003,1.38333,5.991464547107983,0.0,3.6888794541139363,0
88,f2gap801600.mps.gz,0.8591074000000001,450.31139679999995,0.021853400000000002,0.1826704,0.0788654,1.0,176006.0,-311.0,-311.0,86576.00914,7.3777589082278725,1.0,0.0,0.0,4.382026634673881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025,1.9912300000000003,1.47985,7.3777589082278725,0.0,4.382026634673881,1
89,fast0507.mps.gz,254.52336720000002,367.1417536,1.9715316,2.0881884000000004,6.799640800000001,708.0,1014.0,16.0,16.0,172.2179851,11.051032852313416,1.0,0.0,0.0,6.228511003591184,0.0,0.0,0.9783037475345168,0.0,0.0,0.0,0.0,0.0,0.0,0.012813954789276997,0.30103,0.0,11.050905878263569,0.0,6.192362489474872,1
90,fastxgemm-n2r6s0t2.mps.gz,813.5348343999999,1375.0206303999998,0.22541260000000002,0.26066500000000004,0.3745236,127278.0,237583.0,27.0,27.0,27.0,6.664409020350408,0.061224489795918366,0.0,0.9387755102040816,8.699181359308955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918639546515505,0.0041204210927452,4.0,0.0,6.664409020350408,0.0,8.699181359308955,1
91,fastxgemm-n2r7s4t1.mps.gz,1239.0311922,12714.040727599999,0.25178280000000003,0.29365720000000006,0.4303376,187498.0,1794161.0,27.0,27.0,27.0,6.806829360392176,0.061946902654867256,0.0,0.9380530973451326,8.849657406639912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5903614457831325,0.0035832330586568783,4.0,0.0,6.806829360392176,0.0,8.849657406639912,1
92,fhnw-binpack4-48.mps.gz,62.761985800000005,66.9985272,0.285112,0.3451436,0.7868968000000001,24649.0,40138.0,0.0,0.0,0.0,8.21878715560148,0.9716981132075471,0.0,0.02830188679245283,8.407378325409029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796875,0.0010402628032345014,0.0,1.9651900000000002,8.110727582974489,0.0,8.407378325409029,1
93,fiball.mps.gz,1015.0612097999998,253.15857840000004,4.5773988,5.3404452000000004,8.0864888,3495.0,5442.0,5.0,5.0,138.0,10.440536324342396,0.9924311055261696,0.007539670943043339,2.9223530786989686e-05,8.217978203150732,0.5147019152953871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008261106658295717,0.0,0.12116400000000001,10.41903202500206,0.007703562151025649,7.999342952713282,0
94,fiber.mps.gz,1.4795255999999999,12.911616800000001,0.043391400000000004,0.117669,0.04658439999999999,1.0,2602.0,58462.8,58462.8,287395.1834,7.168579897264036,0.9661016949152541,0.0,0.03389830508474576,5.8944028342648505,0.06336088154269973,0.0,0.0,0.6611570247933884,0.0,0.0,0.0,0.0,0.12121212121212124,0.0062482225250119925,3.40013,0.282964,7.1569563646156364,0.0,5.8522024797744745,1
95,fjspeasy01i.mps.gz,284.8054326,483.3154716,216.3385816,247.47093480000004,221.617183,31.0,47.0,216.0,216.0,217.0,9.789590705856016,0.4958256289572477,0.17459517005659214,0.0,10.213322429629038,0.0,0.0181924882629108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.547030694655222e-05,0.0,0.0,9.789590705856016,0.17459517005659214,10.211339831777293,1
96,flugpl.mps.gz,0.026878999999999997,0.0304502,0.0044694,0.005823,0.0,1.0,68.0,1018500.0,1018500.0,0.0,2.8903717578961645,0.0,0.6111111111111112,0.3888888888888889,2.8903717578961645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419753086419753,1.95424,1.17175,2.772588722239781,0.625,2.772588722239781,1
97,gasprod1-2.mps.gz,61.304367400000004,348.40641020000004,1.6710155999999998,2.5138886,3.4000531999999994,612.0,34724.0,-123584.27290000001,-123584.27290000001,-2060.624016,9.282847062762931,0.3456101190476191,0.0,0.6543898809523809,10.2098318964431,0.0,0.0,0.0,0.0,0.0,0.09805292796937687,0.012256615996172109,0.0,0.40976848614229455,0.0006862222832745304,7.30103,1.32236,8.837826364007704,0.0,9.516132463600279,1
98,gasprod1-3.mps.gz,33.38834000000001,213.770273,1.7980026000000002,1.3912296,4.5554136,378.0,28980.0,-122678.76199999999,-122678.76200000002,-246.44372169999997,9.282847062762931,0.345703125,0.0,0.654296875,10.2098318964431,0.0,0.0,0.0,0.0,0.0,0.09808973462402004,0.01273510250653318,0.0,0.4087378998122861,0.0006862325529884374,7.30103,1.3238299999999998,8.83869681234353,0.0,9.518413134075695,1
99,gasprod2-1.mps.gz,2875.7895562000003,14584.907605999999,1.8641524,2.6612313999999997,24.179218,3032.0,9609.0,508232.4833000001,508232.4833000001,1508215.5880000002,10.294447974441413,0.24989853896103895,0.0,0.7501014610389609,11.204332951823538,0.0,0.0043023635769524025,0.0,0.0,0.0,0.013642304759830085,0.007188759394401481,0.0,0.40700904040954144,0.0001302411185508751,7.998710000000001,0.785307,10.0489289881863,0.0,10.585068096724608,1
100,gasprod2-2.mps.gz,814.3559945999999,3689.1574226000002,13.9759432,12.8957868,101.1129392,1250.0,6990.0,298722.3289,298722.3289,1330553.918,10.294447974441413,0.230857683982684,0.0,0.769142316017316,11.194481733801696,0.0,0.004344956550434495,0.0,0.0,0.0,0.011687383126168738,0.0,0.0,0.4199345506544935,0.0001305511498456444,7.998710000000001,0.782197,10.08980113059962,0.0,10.785993967241678,1
101,gen-ip002.mps.gz,1482.1814974,1182.1685315999998,0.01039,0.010966,0.017843200000000004,5859548.0,5112787.0,-4840.541961,-4840.541961,-4839.7941280000005,3.713572066704308,0.0,1.0,0.0,3.1780538303479458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369918699186993,1.6291,2.1412400000000003,3.713572066704308,1.0,3.1780538303479458,0
102,gen-ip021.mps.gz,415.6019359999999,441.096983,0.0089686,0.0112196,0.014989599999999997,2101666.0,2341056.0,2327.842584,2327.842584,2328.060062,3.5553480614894126,0.0,1.0,0.0,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857144,1.46521,1.8820299999999999,3.5553480614894126,1.0,3.332204510175204,1
103,gen-ip036.mps.gz,662.2517475999999,603.1600382,0.010330800000000001,0.0364136,0.019702599999999997,2144143.0,2023646.0,-52491.20487,-52491.20487,-4631.760259000001,3.3672958299864737,0.0,1.0,0.0,3.8286413964890955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767616191904048,3.90337,2.19754,3.3672958299864737,1.0,3.8286413964890955,0
104,gen-ip054.mps.gz,1274.0568372,982.7040056,0.0084398,0.0085396,0.0130856,5682228.0,4609954.0,6765.209043000001,6765.209043000001,6766.249840000001,3.4011973816621555,0.0,1.0,0.0,3.2958368660043282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567901234567901,0.951952,0.9657350000000001,3.4011973816621555,1.0,3.2958368660043282,0
105,gen.mps.gz,0.037547,0.1191498,0.0222568,0.023858000000000004,0.03344899999999999,1.0,5.0,68621.12468,68621.12468,112301.22,6.76849321164863,0.16551724137931034,0.006896551724137931,0.8275862068965518,6.659293919683637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076923076923076945,0.43076923076923085,0.003819628647214854,3.17268,0.9961550000000001,6.680854678790214,0.006273525721455458,6.432940092739178,1
106,gfd-schedulen55f2d50m30k3i.mps.gz,15849.550538000001,18076.5694624,2.199478,2.1183660000000004,76.53779039999999,5998.0,17451.8,3.0,3.0,3.1436294769999997,11.409318965681459,0.4505645644313317,0.23250293928436744,0.08126843985004104,11.768358068581504,0.0015259252374091802,0.0008520394726650246,0.0,0.0002478660284116435,2.3237440163591574e-05,0.0,0.0,0.0,0.05507273318771204,2.2422805826719368e-05,0.0,0.00255115,11.376693285645313,0.23713100476714338,11.747531075187869,1
107,glass-sc.mps.gz,4615.389930799999,4267.2173298,0.35774340000000004,0.3887862,0.609866,262210.0,256139.0,14.080295860000001,14.080295860000001,14.11371737,5.365976015021852,1.0,0.0,0.0,8.71915396346254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048812263930487695,0.0,0.0,5.365976015021852,0.0,8.71915396346254,0
108,glass4.mps.gz,779.9078751999999,984.2574695999999,0.04988800000000001,0.037663800000000004,0.0904254,652204.0,2576934.0,800002400.0,800002400.0,800002400.0,5.7745515455444085,0.9378881987577641,0.0,0.06211180124223601,5.9814142112544815,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863636363636364,0.014233954451345756,6.0,4.07207,5.758901773877279,0.0,5.971261839790463,1
109,gr4x6.mps.gz,0.0120334,0.037746999999999996,0.0057706,0.0052348,0.0081704,1.0,24.0,185.55,185.55,191.0003401,3.8712010109078916,0.5,0.0,0.5,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.058823529411764705,1.53018,0.781346,3.8712010109078916,0.0,3.5263605246161616,1
110,graph20-20-1rand.mps.gz,14.9157914,7.104125000000001,0.22946680000000003,0.2658104,0.28743820000000003,629.0,1111.0,-13.0,-13.0,-13.0,7.688455356549943,1.0,0.0,0.0,8.628197749459149,0.006622516556291392,0.0,0.4900662251655629,0.0,0.0,0.0,0.0,0.0,0.0,0.001580545637117643,0.0,0.0,7.671360923190645,0.0,8.552560335253531,0
111,graphdraw-domain.mps.gz,1545.6676489999998,15826.402284200001,0.034505,0.0448144,0.05965820000000001,2008061.0,24553839.0,-323.0,-323.0,12672.0,5.5373342670185375,0.7086614173228346,0.07874015748031496,0.2125984251968504,6.762729506931878,0.052023121387283246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04046242774566474,0.011833780892995312,1.9345000000000003,0.395801,5.5373342670185375,0.07874015748031496,6.762729506931878,1
112,graphdraw-gemcutter.mps.gz,68.650244,216.1586348,0.0231874,0.026464599999999998,0.031120800000000004,175780.0,885799.0,-183.5,-183.5,4310.0,5.111987788356544,0.6746987951807228,0.0963855421686747,0.22891566265060243,6.161207321695078,0.05907172995780592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04852320675105485,0.01804687102841747,1.80618,0.41732,5.111987788356544,0.0963855421686747,6.161207321695078,1
113,gt2.mps.gz,0.0738924,0.19754100000000002,0.008394,0.006686200000000001,0.0231598,5.0,325.0,11908.0,11908.0,20639.26298,5.236441962829949,0.1276595744680851,0.8723404255319149,0.0,3.3672958299864737,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.0,0.06896551724137931,0.8215199999999999,0.869864,5.153291594497778,0.8728323699421965,3.332204510175204,1
114,gus-sch.mps.gz,5.988762400000001,12.194546800000001,0.27232160000000005,0.306756,0.42768740000000005,136.0,2150.0,-3163.0,-3163.0,-1191.321558,8.607947554684701,0.49972602739726024,0.49972602739726024,0.0005479452054794519,8.696844519654313,0.0,0.0,0.0,0.0003342245989304813,0.0,0.0,0.0,0.02005347593582888,0.01938502673796792,0.0010113727932019633,1.65321,0.29037,7.722234744709607,0.14658990256864482,7.85748078694253,1
115,h80x6320.mps.gz,1.7519993999999997,1.7528374,1.7233357999999999,1.5606356,0.0,1.0,1.0,3700.0,3700.0,0.0,9.444621667700847,0.5,0.0,0.5,4.3694478524670215,0.9367088607594936,0.06329113924050632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050634,2.78702,0.0,8.686091727878049,0.0,4.30406509320417,1
116,hypothyroid-k1.mps.gz,14.262865600000001,23.912434,19.258251800000004,13.741675800000001,20.145487,1.0,1.0,-2952.0,-2952.0,-2851.2460170000004,7.864035659072451,0.9996156802459646,0.00038431975403535736,0.0,8.555451903533328,0.0,0.0,0.0,0.0,0.0,0.4995187680461983,0.4989412897016362,0.0,0.0,0.032098208307964775,0.0,1.0046,7.86288203464149,0.0,8.555451903533328,1
117,ic97_tension.mps.gz,20.023838599999998,32.066947600000006,0.039291,0.034147,0.0676386,22278.0,83938.0,2606.0,2606.0,3900.698555,6.555356891810665,0.2503556187766714,0.005689900426742532,0.7439544807965861,5.7651911027848435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987460815047022,0.009230481099809592,0.0,1.00335,6.481577129276433,0.0061255742725880545,5.736572297479192,1
118,icir97_tension.mps.gz,3779.6746648,15415.049223400001,0.3365526,0.3277164,0.4635714,1112767.0,12716437.0,6248.0,6248.0,6311.156643,7.821643126239982,0.10505212510024058,0.22975140336808336,0.665196471531676,7.0925737159746784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236907730673317,0.007443633631771947,0.0,1.23421,7.751045117971802,0.2465576592082616,7.072421900537373,1
119,iis-glass-cov.mps.gz,638.9593811999999,451.91633199999995,0.32319299999999995,0.2744492,0.48312499999999997,24361.0,25501.0,13.46060851,13.46060851,13.509643950000001,5.365976015021852,1.0,0.0,0.0,8.589513852995863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04880069550097805,0.0,0.0,5.365976015021852,0.0,8.589513852995863,0
120,iis-hc-cov.mps.gz,2461.912088,1760.5956242000004,0.7371144,0.625172,0.9286581999999999,69969.0,76535.0,9.517060773999999,9.517060773999999,9.582698791,5.6937321388027,1.0,0.0,0.0,9.182660802869439,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04948944570616206,0.0,0.0,5.680172609017067,0.0,9.182660802869439,0
121,irp.mps.gz,14.9046502,18.7388282,2.8631348,3.0142204,4.4551636,1.0,10.0,-8943293.133,-8943293.133,12130.87672,9.919114808421828,1.0,0.0,0.0,3.6635616461296463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12401345475428664,2.73066,0.0,9.919114808421828,0.0,3.6635616461296463,1
122,istanbul-no-cutoff.mps.gz,117.407838,203.507926,2.6934622,2.9126954,3.5506453999999996,301.0,1207.0,-3027.5614379999997,-3027.561438,73.31205675,8.572060092857077,0.005679666792881484,0.0,0.9943203332071185,9.920639611353693,0.0,0.0,0.0,0.0,0.0,0.0,4.91497100167109e-05,0.0,0.9926275434974933,0.00066510295775548,1.25701,0.255187,8.53895468319775,0.0,9.87980942518155,1
123,k1mushroom.mps.gz,1712.3987461999998,3846.2113870000003,2314.2861934000002,1439.5679796,2325.8339306,1.0,9.0,-4208.0,-4208.0,-4090.785792,9.01322999770879,0.999878212154427,0.0001217878455730118,0.0,9.706194479812027,0.0,0.0,0.0,0.0,0.0,0.49996954747548567,0.49473171325902926,0.0,0.0,0.012594535135556088,0.0,1.71137,9.013108202446476,0.00012180267965895249,9.706194479812027,1
124,khb05250.mps.gz,0.3942582,1.2855834,0.025523,0.019098999999999998,0.032137200000000005,1.0,1560.0,95919464.0,95919464.0,103554140.2,7.2078598714324755,0.017777777777777778,0.0,0.9822222222222223,4.61512051684126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7623762376237624,0.0198019801980198,4.2644,0.8789629999999999,7.169350016670601,0.0,4.605170185988092,1
125,l2p12.mps.gz,91.19140780000001,745.561118,1.304358,1.0115218000000001,3.1704928000000003,650.0,99012.0,2.0,2.0,2.0,9.374667665397858,0.9253351433904632,0.05005939249957577,0.024605464109960968,9.96716632919931,0.005864414731409804,0.0007506450856204549,0.0,0.14768942059582454,0.0,0.0,0.0,0.0,0.0,0.00023735902665483478,0.0,1.36211,9.336973022909547,0.0505726872246696,9.894295434167214,1
126,lectsched-1.mps.gz,655.0781196,206.460354,4.9255586,5.0858274,6.6118004,5518.0,1410.0,0.0,0.0,0.0,10.265279382854322,0.9832161013998191,0.01678389860018107,0.0,10.821935954964085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053205077033607405,0.0,0.00021597753059811867,0.0,2.78424,9.090317329376454,0.022324952080279625,9.767954157240933,0
127,lectsched-2.mps.gz,10.8451562,13.4347184,2.3199244,2.8867786,4.0669256,15.0,101.0,0.0,0.0,0.0,9.778830947936571,0.979100589034889,0.02089941096511101,0.0,10.333254953167256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06636736287331642,0.0,0.00034368254870673797,0.0,2.75255,8.479283618343016,0.0328209389281263,9.147720009994515,1
128,lectsched-3.mps.gz,352.77449240000004,315.8459874,6.737124399999999,5.985399599999999,9.2758808,1652.0,678.0,0.0,0.0,0.0,10.157199105416757,0.982270328988206,0.017729671011793915,0.0,10.720223107340694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05602934028544916,0.0,0.0002399703474146154,0.0,2.78809,8.972590668272609,0.023972602739726026,9.648788832566364,0
129,lectsched-4-obj.mps.gz,5.9749798,19.3594234,0.8804567999999999,1.1549960000000001,1.4932792000000001,5.0,1395.0,3.0,3.0,3.0,8.974744612722734,0.9701303632451588,0.02986963675484116,0.0,9.558388209214396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433029725340676,0.0,0.0007366097202510383,0.0,2.72485,8.02322468471667,0.03736479842674533,8.583916823459145,1
130,loopha13.mps.gz,18000.00151,9493.8309202,0.47153340000000005,0.4441306,1.615167,1712951.6,1570481.0,0.8697966669999999,0.8697966669999999,6.279,9.87075772791321,0.9376937383756976,0.0,0.06230626162430254,10.075674594849485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2797794427140332,9.091683081667961e-05,0.0,0.155437,8.565030520830398,0.0,9.173987542510384,0
131,manna81.mps.gz,0.49036359999999996,18000.3729206,0.0643976,0.0792118,0.3165686,1.0,3218728.8,-21649.0,-21649.0,-13164.0,8.108021221376747,0.0054200542005420045,0.994579945799458,0.0,8.776475789346321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006022282445046673,0.0,0.0,8.108021221376747,0.994579945799458,8.776475789346321,1
132,map06.mps.gz,922.9703234000001,748.2965506,2.1552774,2.7566092,10.1645738,738.0,756.0,-1675.0,-1675.0,-403.5648618,12.010951522664726,0.0008872844840683815,0.0,0.9991127155159315,12.703259685191282,0.0,0.0,0.0,0.0,0.0,0.0,3.041196041579232e-06,0.0,0.02766576039024628,1.0163749732205701e-05,0.0,3.03111e-06,10.197760358311859,0.0,10.822175409010004,0
133,map10.mps.gz,656.117494,749.9886572,2.8025326,1.7100161999999997,9.997968199999999,732.0,2333.0,-1675.0,-1675.0,-598.6340908,12.010951522664726,0.0008872844840683815,0.0,0.9991127155159315,12.703259685191282,0.0,0.0,0.0,0.0,0.0,0.0,3.041196041579232e-06,0.0,0.02766576039024628,1.0163749732205701e-05,0.0,3.03111e-06,10.197760358311859,0.0,10.822175409010004,1
134,map14860-20.mps.gz,192.23253859999997,363.6709942,2.3269824,2.4919957999999998,8.072972199999999,199.0,695.0,-1675.0,-1675.0,-993.5724078,12.010951522664726,0.0008872844840683815,0.0,0.9991127155159315,12.703259685191282,0.0,0.0,0.0,0.0,0.0,0.0,3.041196041579232e-06,0.0,0.02766576039024628,1.0163749732205701e-05,0.0,3.03111e-06,10.197760358311859,0.0,10.822175409010004,1
