,index,NAME,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PLabel NN,PLabel ET,PLabel RF,Time Label,Minimum Time,Minimum Nodes,PTime RF,PTime NN,PTime ET,PNodes RF,PNodes NN,PNodes ET
294,294,neos-1599274.mps.gz,3.4118182000000004,2.8346664,1.0,1.0,0,0,0,0,2.8346664,1.0,2.8346664,2.8346664,2.8346664,1.0,1.0,1.0
295,295,gen.mps.gz,0.055514799999999954,0.11623739999999994,1.0,5.0,1,1,1,1,0.055514799999999954,1.0,0.055514799999999954,0.055514799999999954,0.055514799999999954,1.0,1.0,1.0
296,296,piperout-03.mps.gz,20.107330400000002,37.64756,402.0,2130.0,1,1,1,1,20.107330400000002,402.0,20.107330400000002,20.107330400000002,20.107330400000002,402.0,402.0,402.0
297,297,pigeon-08.mps.gz,0.8208779999999999,2.4156996,1947.0,6820.0,1,1,1,1,0.8208779999999999,1947.0,0.8208779999999999,0.8208779999999999,0.8208779999999999,1947.0,1947.0,1947.0
298,298,neos-3437289-erdre.mps.gz,0.13494519999999993,0.13502759999999997,1.0,1.0,1,1,1,1,0.13494519999999993,1.0,0.13494519999999993,0.13494519999999993,0.13494519999999993,1.0,1.0,1.0
299,299,neos-5107597-kakapo.mps.gz,16895.3387406,2620.9207704,2635953.8,519969.0,0,0,0,0,2620.9207704,519969.0,2620.9207704,2620.9207704,2620.9207704,519969.0,519969.0,519969.0
300,300,irp.mps.gz,18.619616,17.5846424,1.0,10.0,0,0,0,0,17.5846424,1.0,17.5846424,17.5846424,17.5846424,10.0,10.0,10.0
301,301,neos-780889.mps.gz,170.2696034,324.7416144,1.0,1.0,1,1,1,1,170.2696034,1.0,170.2696034,170.2696034,170.2696034,1.0,1.0,1.0
302,302,drayage-25-32.mps.gz,357.3816478,1245.8062122,11988.0,136931.0,1,1,1,1,357.3816478,11988.0,357.3816478,357.3816478,357.3816478,11988.0,11988.0,11988.0
303,303,peg-solitaire-a3.mps.gz,18000.0009174,2653.9633444,4057.2,2298.0,0,0,0,0,2653.9633444,2298.0,2653.9633444,2653.9633444,2653.9633444,2298.0,2298.0,2298.0
304,304,app2-2.mps.gz,1.5827602,0.37928399999999995,1.0,1.0,1,0,0,0,0.37928399999999995,1.0,0.37928399999999995,1.5827602,0.37928399999999995,1.0,1.0,1.0
305,305,neos-1330346.mps.gz,6080.053193199999,3841.526938,363848.0,292491.0,0,0,0,0,3841.526938,292491.0,3841.526938,3841.526938,3841.526938,292491.0,292491.0,292491.0
306,306,pigeon-13.mps.gz,6848.651485799999,18000.0025894,11370579.0,8662982.8,1,1,1,1,6848.651485799999,8662982.8,6848.651485799999,6848.651485799999,6848.651485799999,11370579.0,11370579.0,11370579.0
307,307,swath2.mps.gz,46.0695346,40.1484554,1926.0,1333.0,1,0,0,0,40.1484554,1333.0,40.1484554,46.0695346,40.1484554,1333.0,1926.0,1333.0
308,308,neos-1456979.mps.gz,5813.2383756,18000.000637600002,37883.0,71989.4,1,1,1,1,5813.2383756,37883.0,5813.2383756,5813.2383756,5813.2383756,37883.0,37883.0,37883.0
309,309,ta2-UUE.mps.gz,1357.6303258,2059.1811470000002,20746.0,60389.0,1,1,1,1,1357.6303258,20746.0,1357.6303258,1357.6303258,1357.6303258,20746.0,20746.0,20746.0
310,310,bley_xl1.mps.gz,26.6726662,57.451897800000005,8.0,150.0,1,1,1,1,26.6726662,8.0,26.6726662,26.6726662,26.6726662,8.0,8.0,8.0
311,311,neos-3216931-puriri.mps.gz,12848.476204,10530.100332999998,8769.0,17134.0,0,0,0,0,10530.100332999998,8769.0,10530.100332999998,10530.100332999998,10530.100332999998,17134.0,17134.0,17134.0
312,312,ns1830653.mps.gz,240.7236852,177.0180788,4151.0,17854.0,0,0,0,0,177.0180788,4151.0,177.0180788,177.0180788,177.0180788,17854.0,17854.0,17854.0
313,313,fiber.mps.gz,1.824965,15.9442782,1.0,2602.0,1,1,1,1,1.824965,1.0,1.824965,1.824965,1.824965,1.0,1.0,1.0
314,314,drayage-25-23.mps.gz,18.7389826,112.7562578,266.0,17749.0,1,1,1,1,18.7389826,266.0,18.7389826,18.7389826,18.7389826,266.0,266.0,266.0
315,315,fiball.mps.gz,1137.6859004,286.3908386,3495.0,5442.0,0,0,0,0,286.3908386,3495.0,286.3908386,286.3908386,286.3908386,5442.0,5442.0,5442.0
316,316,neos-956971.mps.gz,1395.8721096,18000.0105768,61.0,11016.2,1,1,1,1,1395.8721096,61.0,1395.8721096,1395.8721096,1395.8721096,61.0,61.0,61.0
317,317,neos-5106984-jizera.mps.gz,10212.9822144,18001.268773800002,28.0,93.6,1,1,1,1,10212.9822144,28.0,10212.9822144,10212.9822144,10212.9822144,28.0,28.0,28.0
318,318,neos-848589.mps.gz,15109.323876999999,18000.0492152,989.0,8956.4,1,1,1,1,15109.323876999999,989.0,15109.323876999999,15109.323876999999,15109.323876999999,989.0,989.0,989.0
319,319,neos-3699377-maori.mps.gz,1046.5779522,410.4732838,22984.0,14774.0,0,0,0,0,410.4732838,14774.0,410.4732838,410.4732838,410.4732838,14774.0,14774.0,14774.0
320,320,ab67-40-100.mps.gz,314.06308260000003,318.8487924,73.0,75.0,1,1,1,1,314.06308260000003,73.0,314.06308260000003,314.06308260000003,314.06308260000003,73.0,73.0,73.0
321,321,rlp1.mps.gz,0.23079139999999992,0.22671039999999998,51.0,225.0,0,0,0,0,0.22671039999999998,51.0,0.22671039999999998,0.22671039999999998,0.22671039999999998,225.0,225.0,225.0
322,322,neos-3354841-apure.mps.gz,322.8947598,268.63595139999995,1.0,1.0,0,0,0,0,268.63595139999995,1.0,268.63595139999995,268.63595139999995,268.63595139999995,1.0,1.0,1.0
323,323,neos-5193246-nerang.mps.gz,1134.5181418,1345.5743814000002,7082.0,17117.0,1,1,1,1,1134.5181418,7082.0,1134.5181418,1134.5181418,1134.5181418,7082.0,7082.0,7082.0
324,324,nursesched-sprint02.mps.gz,38.106145600000005,348.142076,5.0,2272.0,1,1,1,1,38.106145600000005,5.0,38.106145600000005,38.106145600000005,38.106145600000005,5.0,5.0,5.0
325,325,neos-3209519-ruhr.mps.gz,810.567748,1904.0033722,61448.0,198275.0,1,1,1,1,810.567748,61448.0,810.567748,810.567748,810.567748,61448.0,61448.0,61448.0
326,326,k1mushroom.mps.gz,2490.722604,2270.2786183999997,1.0,9.0,0,0,0,0,2270.2786183999997,1.0,2270.2786183999997,2270.2786183999997,2270.2786183999997,9.0,9.0,9.0
327,327,cbs-cta.mps.gz,39.8278776,60.286328000000005,1.0,58.0,1,1,1,1,39.8278776,1.0,39.8278776,39.8278776,39.8278776,1.0,1.0,1.0
328,328,neos-1445743.mps.gz,30.696198,28.501641,69.0,182.0,0,0,0,0,28.501641,69.0,28.501641,28.501641,28.501641,182.0,182.0,182.0
329,0,sorrell3.mps.gz,17329.1885798,18000.0089118,31084.4,556362.8,1,1,1,1,17329.1885798,31084.4,17329.1885798,17329.1885798,17329.1885798,31084.4,31084.4,31084.4
330,1,neos-1430701.mps.gz,14.6553226,6.0742818,4417.0,4846.0,0,1,1,0,6.0742818,4417.0,14.6553226,6.0742818,14.6553226,4417.0,4846.0,4417.0
331,2,neos-4805882-barwon.mps.gz,595.2386819999999,1033.5222386,14721.0,36738.0,1,1,1,1,595.2386819999999,14721.0,595.2386819999999,595.2386819999999,595.2386819999999,14721.0,14721.0,14721.0
332,3,p200x1188c.mps.gz,4.1358418,3507.4677898,1.0,1044095.0,1,1,1,1,4.1358418,1.0,4.1358418,4.1358418,4.1358418,1.0,1.0,1.0
333,4,pigeon-10.mps.gz,15.774714800000002,125.91981439999999,36051.0,436711.0,1,1,1,1,15.774714800000002,36051.0,15.774714800000002,15.774714800000002,15.774714800000002,36051.0,36051.0,36051.0
334,5,swath1.mps.gz,16.400427999999998,53.650678600000006,370.0,2697.0,1,0,0,1,16.400427999999998,370.0,53.650678600000006,16.400427999999998,53.650678600000006,2697.0,370.0,2697.0
335,6,msc98-ip.mps.gz,14340.491459,18000.0011966,27544.0,3096.6,1,0,0,1,14340.491459,3096.6,18000.0011966,14340.491459,18000.0011966,3096.6,27544.0,3096.6
336,7,ab69-40-100.mps.gz,398.3907398,432.86570739999996,89.0,109.0,1,1,1,1,398.3907398,89.0,398.3907398,398.3907398,398.3907398,89.0,89.0,89.0
337,8,aligninq.mps.gz,44.7387796,20.8941528,979.0,343.0,1,0,0,0,20.8941528,343.0,20.8941528,44.7387796,20.8941528,343.0,979.0,343.0
338,9,neos-578379.mps.gz,759.7969198,2146.7156889999997,2269.0,7086.0,0,0,1,1,759.7969198,2269.0,759.7969198,2146.7156889999997,2146.7156889999997,2269.0,7086.0,7086.0
339,10,s55.mps.gz,29.988008400000002,29.3405198,1.0,1.0,1,1,1,0,29.3405198,1.0,29.988008400000002,29.988008400000002,29.988008400000002,1.0,1.0,1.0
340,11,csched010.mps.gz,2902.190778,4533.1860352,98303.0,1030671.0,1,1,1,1,2902.190778,98303.0,2902.190778,2902.190778,2902.190778,98303.0,98303.0,98303.0
341,12,neos-5100895-inster.mps.gz,2453.216349,1725.9188096000003,10140.0,58065.0,1,1,1,0,1725.9188096000003,10140.0,2453.216349,2453.216349,2453.216349,10140.0,10140.0,10140.0
342,13,neos-3572885-glina.mps.gz,18.49243,18.4058266,1.0,1.0,1,1,1,0,18.4058266,1.0,18.49243,18.49243,18.49243,1.0,1.0,1.0
343,14,qap10.mps.gz,23.7680114,23.712504,1.0,1.0,1,1,1,0,23.712504,1.0,23.7680114,23.7680114,23.7680114,1.0,1.0,1.0
344,15,ej.mps.gz,429.67782179999995,18000.509703199998,123786.0,35418095.0,0,0,0,1,429.67782179999995,123786.0,18000.509703199998,18000.509703199998,18000.509703199998,35418095.0,35418095.0,35418095.0
345,16,neos-633273.mps.gz,0.9529983999999999,0.933133,1.0,1.0,0,0,0,0,0.933133,1.0,0.933133,0.933133,0.933133,1.0,1.0,1.0
346,17,neos-1324574.mps.gz,295.80130640000004,454.856517,2543.0,5701.0,0,0,0,1,295.80130640000004,2543.0,454.856517,454.856517,454.856517,5701.0,5701.0,5701.0
347,18,ab72-40-100.mps.gz,669.115438,670.6161404000001,152.0,152.0,1,1,1,1,669.115438,152.0,669.115438,669.115438,669.115438,152.0,152.0,152.0
348,19,neos-3083819-nubu.mps.gz,19.089718400000002,62.83063179999999,1041.0,5915.0,1,1,1,1,19.089718400000002,1041.0,19.089718400000002,19.089718400000002,19.089718400000002,1041.0,1041.0,1041.0
349,20,piperout-d20.mps.gz,48.8613986,60.3858752,506.0,208.0,0,0,1,1,48.8613986,208.0,48.8613986,60.3858752,60.3858752,506.0,208.0,208.0
350,21,binkar10_1.mps.gz,60.4656562,6511.0210382,2269.0,4442017.0,0,1,1,1,60.4656562,2269.0,60.4656562,6511.0210382,60.4656562,2269.0,4442017.0,2269.0
351,22,supportcase21i.mps.gz,93.403455,15.703989400000001,2539.0,2633.0,1,0,0,0,15.703989400000001,2539.0,15.703989400000001,93.403455,15.703989400000001,2633.0,2539.0,2633.0
352,23,cod105.mps.gz,96.6755196,22.0718558,3.0,3.0,1,0,0,0,22.0718558,3.0,22.0718558,96.6755196,22.0718558,3.0,3.0,3.0
353,24,mitre.mps.gz,9.422444,10.344381199999999,1.0,18.0,1,1,1,1,9.422444,1.0,9.422444,9.422444,9.422444,1.0,1.0,1.0
354,25,neos-914441.mps.gz,11.552625599999999,8.4289138,1.0,1.0,0,0,0,0,8.4289138,1.0,8.4289138,8.4289138,8.4289138,1.0,1.0,1.0
355,26,neos-3581454-haast.mps.gz,399.3848016,3602.2694868,11475.0,202155.0,1,1,1,1,399.3848016,11475.0,399.3848016,399.3848016,399.3848016,11475.0,11475.0,11475.0
356,27,triptim1.mps.gz,4083.3915735999994,1062.2905446,78.0,11.0,0,0,0,0,1062.2905446,11.0,1062.2905446,1062.2905446,1062.2905446,11.0,11.0,11.0
357,28,shipschedule3shipsi.mps.gz,10.7819658,10.2759844,1.0,1.0,1,1,1,0,10.2759844,1.0,10.7819658,10.7819658,10.7819658,1.0,1.0,1.0
358,29,newdano.mps.gz,6996.430306800001,3605.2055511999997,885909.0,2751921.0,0,0,0,0,3605.2055511999997,885909.0,3605.2055511999997,3605.2055511999997,3605.2055511999997,2751921.0,2751921.0,2751921.0
359,30,s250r10.mps.gz,4793.6113376,8584.5612546,8846.0,42176.0,1,1,1,1,4793.6113376,8846.0,4793.6113376,4793.6113376,4793.6113376,8846.0,8846.0,8846.0
360,31,neos-5075914-elvire.mps.gz,18000.014247199997,2048.9924012,1046494.2,231220.0,1,1,1,0,2048.9924012,231220.0,18000.014247199997,18000.014247199997,18000.014247199997,1046494.2,1046494.2,1046494.2
361,32,flugpl.mps.gz,0.02724679999999998,0.030592599999999942,1.0,68.0,0,1,1,1,0.02724679999999998,1.0,0.02724679999999998,0.030592599999999942,0.02724679999999998,1.0,68.0,1.0
362,33,acc-tight5.mps.gz,288.4680464,73.25875060000001,733.0,713.0,0,0,0,0,73.25875060000001,713.0,73.25875060000001,73.25875060000001,73.25875060000001,713.0,713.0,713.0
363,34,neos17.mps.gz,10.808173,17.6667666,2965.0,6293.0,1,1,1,1,10.808173,2965.0,10.808173,10.808173,10.808173,2965.0,2965.0,2965.0
364,35,physiciansched6-2.mps.gz,780.9655393999999,18000.0008336,1.0,92.6,1,1,0,1,780.9655393999999,1.0,18000.0008336,780.9655393999999,780.9655393999999,92.6,1.0,1.0
365,36,neos2.mps.gz,269.33494520000005,70.6011084,17852.0,24258.0,1,0,0,0,70.6011084,17852.0,70.6011084,269.33494520000005,70.6011084,24258.0,17852.0,24258.0
366,37,mik-250-20-75-5.mps.gz,13.221888000000002,31.501332,1409.0,91136.0,1,1,1,1,13.221888000000002,1409.0,13.221888000000002,13.221888000000002,13.221888000000002,1409.0,1409.0,1409.0
367,38,eil33-2.mps.gz,161.130404,134.3549176,777.0,565.0,1,0,0,0,134.3549176,565.0,134.3549176,161.130404,134.3549176,565.0,777.0,565.0
368,39,neos-826224.mps.gz,23.583583400000002,15.9991788,1.0,1.0,1,0,0,0,15.9991788,1.0,15.9991788,23.583583400000002,15.9991788,1.0,1.0,1.0
369,40,reblock115.mps.gz,6614.879863,17632.4909964,639825.0,5546069.0,0,0,0,1,6614.879863,639825.0,17632.4909964,17632.4909964,17632.4909964,5546069.0,5546069.0,5546069.0
370,41,enlight_hard.mps.gz,0.01726319999999994,0.016370799999999942,1.0,1.0,0,0,0,0,0.016370799999999942,1.0,0.016370799999999942,0.016370799999999942,0.016370799999999942,1.0,1.0,1.0
371,42,neos-850681.mps.gz,11.623141,18000.023119600002,1.0,927240.4,1,1,1,1,11.623141,1.0,11.623141,11.623141,11.623141,1.0,1.0,1.0
372,43,rocI-3-11.mps.gz,10.8033198,2.683792,1381.0,1292.0,0,0,0,0,2.683792,1292.0,2.683792,2.683792,2.683792,1292.0,1292.0,1292.0
373,44,neos18.mps.gz,23.4569738,49.0666096,1144.0,6376.0,1,0,0,1,23.4569738,1144.0,49.0666096,23.4569738,49.0666096,6376.0,1144.0,6376.0
374,45,mzzv11.mps.gz,438.2002598,1415.0873729999998,1356.0,8880.0,1,1,1,1,438.2002598,1356.0,438.2002598,438.2002598,438.2002598,1356.0,1356.0,1356.0
375,46,neos-4306827-ravan.mps.gz,18000.013914400002,1235.5068474,119470.8,17917.0,0,0,0,0,1235.5068474,17917.0,1235.5068474,1235.5068474,1235.5068474,17917.0,17917.0,17917.0
376,47,supportcase14.mps.gz,0.13931179999999999,0.00601359999999998,1.0,1.0,1,0,0,0,0.00601359999999998,1.0,0.00601359999999998,0.13931179999999999,0.00601359999999998,1.0,1.0,1.0
377,48,cvs16r70-62.mps.gz,16536.219138599998,5616.7631022000005,459553.0,524799.0,0,0,1,0,5616.7631022000005,459553.0,16536.219138599998,5616.7631022000005,5616.7631022000005,459553.0,524799.0,524799.0
378,49,opm2-z6-s1.mps.gz,107.3804848,92.36235,2164.0,2214.0,1,1,0,0,92.36235,2164.0,92.36235,107.3804848,107.3804848,2214.0,2164.0,2164.0
379,50,wachplan.mps.gz,1482.6987246,1870.1555194,67520.0,98056.0,0,0,0,1,1482.6987246,67520.0,1870.1555194,1870.1555194,1870.1555194,98056.0,98056.0,98056.0
380,51,30n20b8.mps.gz,175.8839852,150.7037858,1617.0,13632.0,1,1,1,0,150.7037858,1617.0,175.8839852,175.8839852,175.8839852,1617.0,1617.0,1617.0
381,52,22433.mps.gz,2.8948542,0.8009945999999999,1.0,5.0,0,0,0,0,0.8009945999999999,1.0,0.8009945999999999,0.8009945999999999,0.8009945999999999,5.0,5.0,5.0
382,53,nh97_tension.mps.gz,12.4622438,9.1013568,1240.0,1765.0,1,1,1,0,9.1013568,1240.0,12.4622438,12.4622438,12.4622438,1240.0,1240.0,1240.0
383,54,misc07.mps.gz,5.1959318,4.040805799999999,1345.0,1566.0,0,0,0,0,4.040805799999999,1345.0,4.040805799999999,4.040805799999999,4.040805799999999,1566.0,1566.0,1566.0
384,55,neos-3703351-marne.mps.gz,31.258534199999996,52.965826400000005,593.0,2263.0,1,0,0,1,31.258534199999996,593.0,52.965826400000005,31.258534199999996,52.965826400000005,2263.0,593.0,2263.0
385,56,neos-799716.mps.gz,10.0846022,11.9991634,1.0,1.0,1,0,0,1,10.0846022,1.0,11.9991634,10.0846022,11.9991634,1.0,1.0,1.0
386,57,mario-t-hard5i.mps.gz,124.41534240000001,1342.3717032,1.0,614.0,0,0,0,1,124.41534240000001,1.0,1342.3717032,1342.3717032,1342.3717032,614.0,614.0,614.0
387,58,neos-4984115-canche.mps.gz,26.3361608,22.759127,1.0,1.0,1,1,1,0,22.759127,1.0,26.3361608,26.3361608,26.3361608,1.0,1.0,1.0
388,59,neos-831188.mps.gz,472.2391874,266.1669378,2993.0,3542.0,1,1,1,0,266.1669378,2993.0,472.2391874,472.2391874,472.2391874,2993.0,2993.0,2993.0
389,60,neos-3118745-obra.mps.gz,141.3993976,2893.4750276,34481.0,2741681.0,1,0,0,1,141.3993976,34481.0,2893.4750276,141.3993976,2893.4750276,2741681.0,34481.0,2741681.0
390,61,decomp1.mps.gz,5.3629844,19.141983,1.0,1334.0,0,0,0,1,5.3629844,1.0,19.141983,19.141983,19.141983,1334.0,1334.0,1334.0
391,62,neos-2328163-agri.mps.gz,6339.419999,18000.0062642,139404.0,759309.4,0,1,1,1,6339.419999,139404.0,6339.419999,18000.0062642,6339.419999,139404.0,759309.4,139404.0
392,63,loopha13.mps.gz,18000.0008304,10556.659848,1762096.4,1570481.0,1,0,0,0,10556.659848,1570481.0,10556.659848,18000.0008304,10556.659848,1570481.0,1762096.4,1570481.0
393,64,mas74.mps.gz,2415.5244454,1256.5810874,7103212.0,5967997.0,1,0,0,0,1256.5810874,5967997.0,1256.5810874,2415.5244454,1256.5810874,5967997.0,7103212.0,5967997.0
394,65,neos-3065804-namu.mps.gz,12.811283800000002,12.4902474,1.0,1.0,1,1,1,0,12.4902474,1.0,12.811283800000002,12.811283800000002,12.811283800000002,1.0,1.0,1.0
395,66,chromaticindex256-8.mps.gz,302.3985392,2455.8217778,863.0,20756.0,1,0,0,1,302.3985392,863.0,2455.8217778,302.3985392,2455.8217778,20756.0,863.0,20756.0
396,67,ci-s4.mps.gz,197.12492,59.78468719999999,81683.0,36900.0,1,1,1,0,59.78468719999999,36900.0,197.12492,197.12492,197.12492,81683.0,81683.0,81683.0
397,68,app3.mps.gz,5.5190117999999995,1.6728182,3.0,98.0,0,1,1,0,1.6728182,3.0,5.5190117999999995,1.6728182,5.5190117999999995,3.0,98.0,3.0
398,69,breastcancer-regularized.mps.gz,3586.7793438,5324.1029712,1184081.0,2424498.0,1,0,1,1,3586.7793438,1184081.0,3586.7793438,3586.7793438,5324.1029712,1184081.0,1184081.0,2424498.0
399,70,mas76.mps.gz,145.4900844,54.6683498,326705.0,178175.0,1,0,0,0,54.6683498,178175.0,54.6683498,145.4900844,54.6683498,178175.0,326705.0,178175.0
400,71,30_70_45_095_100.mps.gz,855.3036822,57.0340504,201.0,1.0,0,1,1,0,57.0340504,1.0,855.3036822,57.0340504,855.3036822,201.0,1.0,201.0
401,72,neos-5149806-wieprz.mps.gz,7295.5161324,1512.2216586,13350.0,276.0,0,1,1,0,1512.2216586,276.0,7295.5161324,1512.2216586,7295.5161324,13350.0,276.0,13350.0
402,73,roi2alpha3n4.mps.gz,2246.283516,18000.015405000002,14515.0,330817.8,1,1,1,1,2246.283516,14515.0,2246.283516,2246.283516,2246.283516,14515.0,14515.0,14515.0
403,74,lectsched-3.mps.gz,367.38859579999996,322.0421434,1652.0,678.0,0,0,0,0,322.0421434,678.0,322.0421434,322.0421434,322.0421434,678.0,678.0,678.0
404,75,neos-4760493-puerua.mps.gz,18000.144688599998,7340.3837484000005,1.0,15407.0,1,1,1,0,7340.3837484000005,1.0,18000.144688599998,18000.144688599998,18000.144688599998,1.0,1.0,1.0
405,76,30_70_45_095_98.mps.gz,72.45650499999999,28.4454786,1.0,1.0,0,1,1,0,28.4454786,1.0,72.45650499999999,28.4454786,72.45650499999999,1.0,1.0,1.0
406,77,neos-1582420.mps.gz,76.4092718,273.2617408,6.0,18818.0,0,0,0,1,76.4092718,6.0,273.2617408,273.2617408,273.2617408,18818.0,18818.0,18818.0
407,78,nh97_potential.mps.gz,423.88266439999995,59.881896000000005,39116.0,32984.0,1,1,1,0,59.881896000000005,32984.0,423.88266439999995,423.88266439999995,423.88266439999995,39116.0,39116.0,39116.0
408,79,gfd-schedulen55f2d50m30k3i.mps.gz,17791.4732414,18001.9185154,3366.8,8032.6,0,0,0,1,17791.4732414,3366.8,18001.9185154,18001.9185154,18001.9185154,8032.6,8032.6,8032.6
409,80,Test3.mps.gz,8.1710178,18.910335,1.0,426.0,1,0,0,1,8.1710178,1.0,18.910335,8.1710178,18.910335,426.0,1.0,426.0
410,81,app1-1.mps.gz,8.0588746,0.7861165999999999,12.0,4.0,1,1,1,0,0.7861165999999999,4.0,8.0588746,8.0588746,8.0588746,12.0,12.0,12.0
411,82,drayage-100-12.mps.gz,43.086464,1507.853503,1373.0,217992.0,1,1,1,1,43.086464,1373.0,43.086464,43.086464,43.086464,1373.0,1373.0,1373.0
