instance_name,vars,bin_vars,int_vars,cont_vars,implint_vars,fixed_vars,tot_objnonzero,bin_objnonzero,int_objnonzero,cont_objnonzero,implint_objnonzero,fixed_objnonzero,per_finit_upper,per_finit_lower,ub_mean,ub_min,ub_max,ub_std,ub_median,ub_density,lb_mean,lb_min,lb_max,lb_std,lb_median,lb_density,boundrange_mean,boundrange_min,boundrange_max,boundrange_std,boundrange_median,obj_dyn,objcoeff_all_mean,objcoeff_all_min,objcoeff_all_max,objcoeff_all_std,objcoeff_all_median,objcoeff_bin_mean,objcoeff_bin_min,objcoeff_bin_max,objcoeff_bin_std,objcoeff_bin_median,objcoeff_int_mean,objcoeff_int_min,objcoeff_int_max,objcoeff_int_std,objcoeff_int_median,objcoeff_cont_mean,objcoeff_cont_min,objcoeff_cont_max,objcoeff_cont_std,objcoeff_cont_median,objcoeff_implint_mean,objcoeff_implint_min,objcoeff_implint_max,objcoeff_implint_std,objcoeff_implint_median,objcoeff_fixed_mean,objcoeff_fixed_min,objcoeff_fixed_max,objcoeff_fixed_std,objcoeff_fixed_median,constr,lintotal_constr,linempty_constr,linfree_constr,linsing_constr,linaggr_constr,linprec_constr,linvarbd_constr,linsetpart_constr,linsetpack_constr,linsetcov_constr,lincard_constr,lininvknap_constr,lineqknap_constr,linbinpack_constr,linknaps_constr,linintknap_constr,linmixbin_constr,lingen_constr,constr_mean,constr_min,constr_max,constr_std,constr_median,rh_constr_mean,rh_constr_min,rh_constr_max,rh_constr_std,rh_constr_median,rh_constr_density,lh_constr_mean,lh_constr_min,lh_constr_max,lh_constr_std,lh_constr_median,lh_constr_density,ranged_rows,rh_constr_ratio,lh_constr_ratio,nvar_all_mean,nvar_all_min,nvar_all_max,nvar_all_std,nvar_all_median,constr_coeff_mean_mean,constr_coeff_mean_min,constr_coeff_mean_max,constr_coeff_mean_std,constr_coeff_mean_median,constr_coeff_min_mean,constr_coeff_min_min,constr_coeff_min_max,constr_coeff_min_std,constr_coeff_min_median,constr_coeff_max_mean,constr_coeff_max_min,constr_coeff_max_max,constr_coeff_max_std,constr_coeff_max_median,constr_coeff_std_mean,constr_coeff_std_min,constr_coeff_std_max,constr_coeff_std_std,constr_coeff_std_median,constr_coeff_ratio_mean,constr_coeff_ratio_min,constr_coeff_ratio_max,constr_coeff_ratio_std,constr_coeff_ratio_median,constr_matrix_density,nonzeroes,indicator_constr,sos_constr,other_constr,clique_mean,clique_min,clique_max,clique_std,clique_median,dynamism_mean,dynamism_min,dynamism_max,dynamism_std,dynamism_median
miplib2010_drayage/instances/drayage-25-16.mps.gz,9866,9801,0,65,0,0,6925,6925,0,0,0,0,1,1,177.18,1,40555,5.18743e+06,1,1,130.078,-0,33355,3.05893e+06,-0,0.00658828,47.1026,1,7200,323121,1,1.53929,1300.82,0,22618.8,2.24376e+06,1199.4,1309.45,0,22618.8,2.24735e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028,3028,0,0,0,0,241,0,210,0,0,0,0,0,0,0,0,2577,0,1.63125,0,495.987,213.079,0.347501,0.319728,-0,1,0.0722173,0.286198,0.888581,4.14685,0.00134812,495.987,590.683,1,1,0,0.714333,0.35502,10.037,2,105,535.06,4,0.109113,0,1,0.0609194,0.041802,-0.702255,-1,1,0.244073,-0.832792,1,1,1,0,1,0.634335,0,2,0.189368,0.562184,-0.702255,-1,1,0.244073,-0.832792,0.00101733,30392,0,0,0,0.00093298,0.000204061,0.0107132,6.46902e-06,0.000204061,3.55238,0,4.59109,2.3175,4.23619
miplib2010_drayage/instances/drayage-75-12.mps.gz,9781,9716,0,65,0,0,6996,6996,0,0,0,0,1,1,171.123,1,38786,4.87447e+06,1,1,126.735,-0,31586,2.93595e+06,-0,0.00664554,44.3877,1,7200,292327,1,1.92063,1270.47,0,26788.3,2.24502e+06,1193.4,1278.97,0,26788.3,2.24917e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,2933,0,0,0,0,365,0,210,0,0,0,0,0,0,0,0,2358,0,2.1243,0,718.84,389.455,0.333898,0.302455,-0,1,0.0768025,0.271396,0.827586,5.65328,0.00618222,718.84,1094.81,1,1,0,0.721787,0.349812,10.09,2,105,544.312,4,0.108276,0,1,0.0630117,0.0360472,-0.710093,-1,1,0.252274,-0.855811,1,1,1,0,1,0.699517,0,2,0.268479,0.575738,-0.710093,-1,1,0.252274,-0.855811,0.00103159,29594,0,0,0,0.00097381,0.000205846,0.0108069,6.8067e-06,0.000205846,3.32172,0,4.56302,2.81807,4.17546
miplib2010_drayage/instances/drayage-100-28.mps.gz,9851,9786,0,65,0,0,6999,6999,0,0,0,0,1,1,175.228,1,40993,5.02294e+06,1,1,130.595,-0,33793,2.99582e+06,-0,0.00659831,44.633,1,7200,294644,1,1.91169,1269.09,0,26242.7,2.14594e+06,1193.4,1277.52,0,26242.7,2.14943e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,3060,0,0,0,0,366,0,210,0,0,0,0,0,0,0,0,2484,0,1.17382,0,259.411,59.1751,0.328492,0.302629,-0,1,0.0747094,0.27207,0.83791,3.08157,0.000140057,259.411,173.549,1,1,0,0.737908,0.330719,9.88235,2,105,529.532,4,0.107299,0,1,0.0605128,0.0379481,-0.70806,-1,1,0.243418,-0.848208,1,1,1,0,1,0.690784,0,2,0.260253,0.571232,-0.70806,-1,1,0.243418,-0.848208,0.00100318,30240,0,0,0,0.000912691,0.000204374,0.0107296,6.30336e-06,0.000204374,3.38622,0,4.55706,2.74923,4.19738
miplib2010_drayage/instances/drayage-50-1.mps.gz,9890,9825,0,65,0,0,7083,7083,0,0,0,0,1,1,162.819,1,41490,4.39705e+06,1,1,116.722,-0,34290,2.48667e+06,-0,0.0065723,46.0964,1,7200,310259,1,1.85128,1377.3,0,22834.8,2.23916e+06,1199.4,1386.41,0,22834.8,2.24134e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3089,3089,0,0,0,0,314,0,210,0,0,0,0,0,0,0,0,2565,0,0.824938,0,68.6609,8.76947,0.337328,0.309323,-0,1,0.0723654,0.286279,0.862522,2.02142,0.00905662,68.6609,24.5178,1,1,0,0.739398,0.328585,9.88605,2,105,527.986,4,0.108166,0,1,0.0598181,0.0425799,-0.703304,-1,1,0.240228,-0.829681,1,1,1,0,1,0.663788,0,2,0.22934,0.560373,-0.703304,-1,1,0.240228,-0.829681,0.0009996,30538,0,0,0,0.000900341,0.000203562,0.010687,6.20022e-06,0.000203562,3.48031,0,4.55428,2.55077,4.23307
miplib2010_drayage/instances/drayage-25-8.mps.gz,9943,9878,0,65,0,0,7052,7052,0,0,0,0,1,1,178.042,1,40313,5.16817e+06,1,1,130.405,-0,33113,2.98902e+06,-0,0.00653726,47.6376,1,7200,330915,1,1.84879,1317.8,0,22704,1.96887e+06,1199.4,1326.47,0,22704,1.97032e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152,3152,0,0,0,0,219,0,210,0,0,0,0,0,0,0,0,2723,0,0.724696,0,44.9713,4.58716,0.359634,0.333939,-0,1,0.0684329,0.32003,0.904139,1.61935,7.48001e-05,44.9713,12.297,1,1,0,0.728109,0.338515,9.86231,2,105,522.02,4,0.110754,-2.77556e-17,1,0.0583999,0.0496443,-0.690232,-1,1,0.234991,-0.801423,1,1,1,3.91176e-36,1,0.613304,0,2,0.17108,0.54414,-0.690232,-1,1,0.234991,-0.801423,0.000991885,31086,0,0,0,0.00088357,0.00020247,0.0106297,6.05976e-06,0.00020247,3.62433,0,4.53056,2.13647,4.24291
miplib2010_drayage/instances/drayage-100-33.mps.gz,9852,9787,0,65,0,0,7012,7012,0,0,0,0,1,1,169.474,1,41039,4.75472e+06,1,1,123.113,-0,33839,2.73938e+06,-0,0.00659765,46.3609,1,7200,312911,1,1.86157,1317.77,0,23382.3,2.02635e+06,1199.4,1326.52,0,23382.3,2.0282e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051,3051,0,0,0,0,268,0,210,0,0,0,0,0,0,0,0,2573,0,2.28639,0,2994.87,3212.38,0.355123,0.324645,-0,1,0.0727073,0.300086,0.876041,5.89982,0.000962387,2994.87,8902.8,1,1,0,0.70862,0.36021,9.9646,2,105,530.165,4,0.109135,0,1,0.0605238,0.0423657,-0.70112,-1,1,0.243423,-0.830537,1,1,1,0,1,0.644769,0,2,0.204957,0.560871,-0.70112,-1,1,0.243423,-0.830537,0.00101143,30402,0,0,0,0.000924399,0.000204353,0.0107285,6.39877e-06,0.000204353,3.50897,0,4.53128,2.37909,4.20682
miplib2010_drayage/instances/drayage-25-29.mps.gz,9899,9834,0,65,0,0,6967,6967,0,0,0,0,1,1,175.756,1,38921,5.11911e+06,1,1,128.279,-0,31721,2.97419e+06,-0,0.00656632,47.4772,1,7200,328242,1,1.85128,1286.47,0,22834.8,2.30481e+06,1199.4,1294.97,0,22834.8,2.30904e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116,3116,0,0,0,0,345,0,210,0,0,0,0,0,0,0,0,2561,0,1.30218,0,441.851,109.048,0.344323,0.311989,-0,1,0.0710727,0.291166,0.852122,3.56467,0.0016666,441.851,334.846,1,1,0,0.748716,0.318678,9.82092,2,105,525.025,4,0.108943,0,1,0.0592116,0.046486,-0.699014,-1,1,0.237735,-0.814056,1,1,1,0,1,0.673233,0,2,0.245909,0.551348,-0.699014,-1,1,0.237735,-0.814056,0.000992113,30602,0,0,0,0.000901163,0.000203376,0.0106772,6.20915e-06,0.000203376,3.44405,0,4.59778,2.66262,4.23593
miplib2010_drayage/instances/drayage-100-12.mps.gz,9775,9710,0,65,0,0,6994,6994,0,0,0,0,1,1,171.227,1,38786,4.87745e+06,1,1,127.262,-0,32327,2.95901e+06,-0,0.00664962,43.9655,1,7200,286729,1,1.92063,1270.81,0,26788.3,2.24558e+06,1193.4,1279.32,0,26788.3,2.24973e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921,2921,0,0,0,0,372,0,210,0,0,0,0,0,0,0,0,2339,0,1.89663,0,570.385,216.862,0.331899,0.300147,-0,1,0.0773619,0.268595,0.823864,5.02075,0.00618222,570.385,606.989,1,1,0,0.72304,0.348853,10.1061,2,105,545.898,4,0.108174,0,1,0.0632852,0.035032,-0.711089,-1,1,0.253343,-0.859872,1,1,1,0,1,0.704082,0,2,0.273243,0.578157,-0.711089,-1,1,0.253343,-0.859872,0.00103387,29520,0,0,0,0.000977256,0.000205973,0.0108136,6.83513e-06,0.000205973,3.30776,0,4.56302,2.84712,4.16754
miplib2010_drayage/instances/drayage-25-23.mps.gz,10024,9959,0,65,0,0,7070,7070,0,0,0,0,1,1,167.904,1,40581,4.60321e+06,1,1,121.128,-0,33381,2.56941e+06,-0,0.00648444,46.7755,1,7200,323766,1,1.8847,1291.29,0,24661.3,2.11909e+06,1199.4,1299.72,0,24661.3,2.12197e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,3251,0,0,0,0,296,0,210,0,0,0,0,0,0,0,0,2745,0,0.685612,0,100.597,15.7796,0.323103,0.313138,-0,1,0.0660941,0.29472,0.883189,1.77501,0.00269842,100.597,53.6558,0.925234,1,0,0.779452,0.285143,9.68625,2,105,515.079,4,0.109466,0,1,0.0565884,0.0535665,-0.691328,-1,1,0.226504,-0.785734,1,1,1,0,1,0.641181,0,2,0.2106,0.5353,-0.691328,-1,1,0.226504,-0.785734,0.000966306,31490,0,0,0,0.000845269,0.000200823,0.0105432,5.74325e-06,0.000200823,3.57677,0,4.56124,2.41801,4.27401
miplib2010_drayage/instances/drayage-75-9.mps.gz,9814,9749,0,65,0,0,6969,6969,0,0,0,0,1,1,176.231,1,41963,5.24236e+06,1,1,129.687,-0,34763,3.16884e+06,-0,0.00662319,46.5435,1,7200,314927,1,1.9083,1320.35,0,26038.4,2.15529e+06,1199.4,1329.16,0,26038.4,2.15796e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813,2813,0,0,0,0,142,0,210,0,0,0,0,0,0,0,0,2461,0,2.42604,0,1015.45,608.909,0.373725,0.344431,-0,1,0.0714773,0.30878,0.927551,5.98248,0.00376952,1015.45,1591.9,1,1,0,0.696765,0.377888,10.5318,2,105,566.943,4,0.115987,0,1,0.0648349,0.0491893,-0.685359,-1,1,0.257489,-0.803243,1,1,1,0,1,0.588429,0,2,0.135718,0.545173,-0.685359,-1,1,0.257489,-0.803243,0.00107314,29626,0,0,0,0.00103541,0.000205149,0.0107703,7.30052e-06,0.000205149,3.60765,0,4.59458,2.00226,4.23317
miplib2010_drayage/instances/drayage-100-22.mps.gz,9900,9835,0,65,0,0,7201,7201,0,0,0,0,1,1,172.165,1,41869,4.81116e+06,1,1,127.509,-0,34669,2.84067e+06,-0,0.00656566,44.6562,1,7200,294369,1,1.85128,1264.03,0,22834.8,2.04235e+06,1193.4,1272.39,0,22834.8,2.04522e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134,3134,0,0,0,0,339,0,210,0,0,0,0,0,0,0,0,2585,0,1.38936,0,639.067,229.724,0.328399,0.308106,-0,1,0.0718804,0.275292,0.854444,3.78981,0.001544,639.067,701.201,1,1,0,0.74314,0.323867,9.79196,2,105,522.218,4,0.107497,0,1,0.0590286,0.0430271,-0.704027,-1,1,0.237437,-0.827892,1,1,1,0,1,0.672482,0,2,0.240641,0.559333,-0.704027,-1,1,0.237437,-0.827892,0.000989087,30688,0,0,0,0.000893516,0.000203355,0.0106762,6.14607e-06,0.000203355,3.44685,0,4.55522,2.61,4.20966
miplib2010_drayage/instances/drayage-75-24.mps.gz,9825,9760,0,65,0,0,6905,6905,0,0,0,0,1,1,170.672,1,41120,4.866e+06,1,1,124.984,-0,33920,2.84674e+06,-0,0.00661578,45.6876,1,7200,307641,1,1.96599,1360.26,0,29737.5,2.26958e+06,1199.4,1369.32,0,29737.5,2.27229e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2997,2997,0,0,0,0,344,0,210,0,0,0,0,0,0,0,0,2443,0,1.85261,0,1038.23,485.637,0.34696,0.30785,-0,1,0.0759056,0.277927,0.842491,4.97548,0.00279003,1038.23,1408.78,1,1,0,0.728729,0.341341,10.0033,2,105,537.246,4,0.108637,0,1,0.0616812,0.0375873,-0.705591,-1,1,0.247968,-0.849651,1,1,1,0,1,0.683721,0,2,0.252643,0.572085,-0.705591,-1,1,0.247968,-0.849651,0.00101815,29980,0,0,0,0.000938139,0.000204918,0.0107582,6.51237e-06,0.000204918,3.39128,0,4.56587,2.71154,4.19904
miplib2010_drayage/instances/drayage-0-27.mps.gz,9885,9820,0,65,0,0,7113,7113,0,0,0,0,1,1,163.927,1,40255,4.48981e+06,1,1,115.626,-0,33055,2.49799e+06,-0,0.00657562,48.3016,1,7200,338072,1,1.9467,1326.13,0,28445.6,2.15573e+06,1199.4,1334.91,0,28445.6,2.15828e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074,3074,0,0,0,0,275,0,210,0,0,0,0,0,0,0,0,2589,0,1.76576,0,1835.13,1242.58,0.353453,0.322091,-0,1,0.0703303,0.300315,0.876957,4.68834,0.00214941,1835.13,3630.54,1,1,0,0.727066,0.341249,9.93689,2,105,529.701,4,0.109782,0,1,0.0599214,0.0476235,-0.697503,-1,1,0.240058,-0.809506,1,1,1,0,1,0.644386,0,2,0.207981,0.548743,-0.697503,-1,1,0.240058,-0.809506,0.00100525,30546,0,0,0,0.000914094,0.000203666,0.0106925,6.3145e-06,0.000203666,3.52977,0,4.5794,2.42298,4.24941
miplib2010_drayage/instances/drayage-50-5.mps.gz,9870,9805,0,65,0,0,6905,6905,0,0,0,0,1,1,169.009,1,39317,4.71307e+06,1,1,122.391,-0,32117,2.70529e+06,-0,0.00658561,46.618,1,7200,316695,1,1.58215,1421.53,0,24964.7,2.43639e+06,1199.4,1430.95,0,24964.7,2.43906e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,3082,0,0,0,0,294,0,210,0,0,0,0,0,0,0,0,2578,0,1.49315,0,843.76,304.865,0.344545,0.316171,-0,1,0.072249,0.289481,0.867806,3.84712,0.00066607,843.76,871.773,1,1,0,0.721609,0.346528,9.89942,2,105,527.095,4,0.108141,0,1,0.0599694,0.0430125,-0.70371,-1,1,0.240951,-0.82795,1,1,1,0,1,0.655783,0,2,0.218126,0.559367,-0.70371,-1,1,0.240951,-0.82795,0.00100298,30510,0,0,0,0.000907994,0.000203978,0.0107088,6.26394e-06,0.000203978,3.49438,0,4.59972,2.48094,4.22557
miplib2010_drayage/instances/drayage-50-6.mps.gz,9886,9821,0,65,0,0,7107,7107,0,0,0,0,1,1,156.821,1,40841,4.13854e+06,1,1,110.69,-0,33641,2.3019e+06,-0,0.00657495,46.131,1,7200,313464,1,1.9083,1298.84,0,26038.4,2.16029e+06,1199.4,1307.43,0,26038.4,2.16335e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3097,3097,0,0,0,0,364,0,210,0,0,0,0,0,0,0,0,2523,0,5.84791,0,12462.9,51830.3,0.334205,0.305777,-0,1,0.0725614,0.281021,0.843508,17.9508,0.00134812,12462.9,163527,1,1,0,0.751049,0.316758,9.83597,2,105,527.042,4,0.108269,0,1,0.0596602,0.0427172,-0.702539,-1,1,0.239713,-0.829131,1,1,1,0,1,0.684687,0,2,0.257455,0.560053,-0.702539,-1,1,0.239713,-0.829131,0.000994939,30462,0,0,0,0.000902408,0.000203645,0.0106914,6.22027e-06,0.000203645,3.4118,0,4.57877,2.74061,4.22472
miplib2010_drayage/instances/drayage-100-16.mps.gz,9820,9755,0,65,0,0,6898,6898,0,0,0,0,1,1,178.006,1,40555,5.21159e+06,1,1,134.014,-0,33355,3.19942e+06,-0,0.00661914,43.9918,1,7200,284843,1,1.53929,1301.68,0,22618.8,2.24951e+06,1199.4,1310.35,0,22618.8,2.25313e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2969,2969,0,0,0,0,310,0,210,0,0,0,0,0,0,0,0,2449,0,2.14219,0,639.067,449.39,0.329054,0.302376,-0,1,0.075611,0.264398,0.85514,5.70074,0.00134812,639.067,1265.42,1,1,0,0.720781,0.349949,10.0795,2,105,541.281,4,0.107535,0,1,0.0622909,0.0354981,-0.711322,-1,1,0.249317,-0.858008,1,1,1,0,1,0.672998,0,2,0.233432,0.577046,-0.711322,-1,1,0.249317,-0.858008,0.00102642,29926,0,0,0,0.000947979,0.000205023,0.0107637,6.59406e-06,0.000205023,3.42522,0,4.5484,2.6094,4.21286
miplib2010_drayage/instances/drayage-100-1.mps.gz,9874,9809,0,65,0,0,7072,7072,0,0,0,0,1,1,163.081,1,41490,4.40413e+06,1,1,117.803,-0,34290,2.5151e+06,-0,0.00658295,45.2775,1,7200,299555,1,1.85128,1376.32,0,22834.8,2.23649e+06,1199.4,1385.44,0,22834.8,2.23868e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073,3073,0,0,0,0,343,0,210,0,0,0,0,0,0,0,0,2520,0,0.831645,0,68.6609,8.9505,0.331371,0.303641,-0,1,0.0733375,0.2774,0.849627,2.0689,0.00520404,68.6609,25.1398,1,1,0,0.742271,0.326066,9.88741,2,105,529.343,4,0.107599,0,1,0.0601861,0.0407606,-0.706279,-1,1,0.241666,-0.836958,1,1,1,0,1,0.678861,0,2,0.246555,0.564617,-0.706279,-1,1,0.241666,-0.836958,0.00100136,30384,0,0,0,0.000904389,0.000203894,0.0107045,6.23417e-06,0.000203894,3.43306,0,4.55358,2.6631,4.22585
miplib2010_drayage/instances/drayage-75-15.mps.gz,9839,9774,0,65,0,0,6932,6932,0,0,0,0,1,1,164.065,1,41866,4.50305e+06,1,1,118.538,-0,34666,2.58609e+06,-0,0.00660636,45.5274,1,7200,304394,1,1.88182,1309.45,0,24498.3,2.09435e+06,1199.4,1318.16,0,24498.3,2.0968e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026,3026,0,0,0,0,297,0,210,0,0,0,0,0,0,0,0,2519,0,1.1588,0,375.486,71.5298,0.35658,0.318012,-0,1,0.0748417,0.292533,0.862818,2.8273,0.00496012,375.486,197.859,1,1,0,0.715466,0.353933,9.98612,2,105,533.314,4,0.108931,0,1,0.0610828,0.0393519,-0.703074,-1,1,0.24599,-0.842592,1,1,1,0,1,0.659968,0,2,0.223657,0.567922,-0.703074,-1,1,0.24599,-0.842592,0.00101495,30218,0,0,0,0.000930795,0.000204625,0.0107428,6.45176e-06,0.000204625,3.46024,0,4.54031,2.49948,4.19653
miplib2010_drayage/instances/drayage-75-4.mps.gz,9828,9763,0,65,0,0,6946,6946,0,0,0,0,1,1,166.576,1,41251,4.61998e+06,1,1,119.925,-0,34051,2.65573e+06,-0,0.00661376,46.6504,1,7200,315914,1,1.89001,1349.09,0,24964.7,2.2803e+06,1199.4,1358.08,0,24964.7,2.28328e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989,2989,0,0,0,0,300,0,210,0,0,0,0,0,0,0,0,2479,0,1.54603,0,1117.85,530.757,0.347563,0.315951,-0,1,0.0744547,0.293735,0.860205,3.94401,8.11242e-05,1117.85,1498.58,1,1,0,0.717966,0.352292,10.0509,2,105,538.443,4,0.109404,0,1,0.0617369,0.039787,-0.7029,-1,1,0.24769,-0.840852,1,1,1,0,1,0.662976,0,2,0.227601,0.5669,-0.7029,-1,1,0.24769,-0.840852,0.00102268,30042,0,0,0,0.000935344,0.000204855,0.0107549,6.48926e-06,0.000204855,3.46035,0,4.57408,2.55365,4.21283
miplib2010_drayage/instances/drayage-0-19.mps.gz,9893,9828,0,65,0,0,7034,7034,0,0,0,0,1,1,161.642,1,41480,4.36919e+06,1,1,113.781,-0,34280,2.4111e+06,-0,0.0065703,47.8612,1,7200,333526,1,1.90033,1292.92,0,25565,2.16151e+06,1199.4,1301.47,0,25565,2.16468e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,3098,0,0,0,0,299,0,210,0,0,0,0,0,0,0,0,2589,0,5.82951,0,12082,48309.4,0.342556,0.317552,-0,1,0.0716982,0.294164,0.868571,16.9868,0.000448968,12082,144788,1,1,0,0.734345,0.333441,9.88057,2,105,526.777,4,0.109137,0,1,0.0595747,0.0449616,-0.699021,-1,1,0.239525,-0.820154,1,1,1,0,1,0.654785,0,2,0.220818,0.554855,-0.699021,-1,1,0.239525,-0.820154,0.000998743,30610,0,0,0,0.000897812,0.0002035,0.0106838,6.18029e-06,0.0002035,3.50508,0,4.58768,2.50848,4.23466
miplib2010_drayage/instances/drayage-50-18.mps.gz,9887,9822,0,65,0,0,7137,7137,0,0,0,0,1,1,169.969,1,40987,4.75753e+06,1,1,123.169,-0,33787,2.72825e+06,-0,0.00657429,46.8001,1,7200,319707,1,1.96599,1356.99,0,29737.5,2.22937e+06,1199.4,1365.97,0,29737.5,2.23186e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058,3058,0,0,0,0,271,0,210,0,0,0,0,0,0,0,0,2577,0,1.90828,0,1619.6,1045.11,0.343526,0.319236,-0,1,0.0709897,0.29748,0.878747,5.16168,0.00156995,1619.6,3079.78,1,1,0,0.73087,0.337802,9.97188,2,105,532.286,4,0.109834,0,1,0.060233,0.0452422,-0.698007,-1,1,0.241242,-0.819031,1,1,1,0,1,0.643702,0,2,0.20642,0.554208,-0.698007,-1,1,0.241242,-0.819031,0.00100858,30494,0,0,0,0.000927991,0.000203625,0.0106903,6.42613e-06,0.000203625,3.51336,0,4.66218,2.41087,4.2272
miplib2010_drayage/instances/drayage-0-7.mps.gz,9838,9773,0,65,0,0,7039,7039,0,0,0,0,1,1,170.492,1,41060,4.86063e+06,1,1,121.928,-0,33860,2.77634e+06,-0,0.00660703,48.564,1,7200,340186,1,1.87811,1235.39,0,24289.9,1.97898e+06,1193.4,1243.61,0,24289.9,1.98192e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,2963,0,0,0,0,231,0,210,0,0,0,0,0,0,0,0,2522,0,1.50483,0,1224.12,537.398,0.366291,0.335253,-0,1,0.0732193,0.312172,0.889843,3.68566,0.00541436,1224.12,1473.2,1,1,0,0.707729,0.363145,10.1573,2,105,543.122,4,0.112473,0,1,0.062024,0.0458814,-0.691857,-1,1,0.249094,-0.816475,1,1,1,0,1,0.627554,0,2,0.188123,0.552737,-0.691857,-1,1,0.249094,-0.816475,0.00103245,30096,0,0,0,0.000953602,0.000204645,0.0107439,6.63713e-06,0.000204645,3.54708,0,4.59583,2.29491,4.21012
miplib2010_drayage/instances/drayage-50-29.mps.gz,9888,9823,0,65,0,0,6960,6960,0,0,0,0,1,1,175.951,1,38921,5.12477e+06,1,1,129.627,-0,31885,3.00696e+06,-0,0.00657362,46.3241,1,7200,314752,1,1.85128,1286.28,0,22834.8,2.30517e+06,1199.4,1294.8,0,22834.8,2.3094e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105,3105,0,0,0,0,386,0,210,0,0,0,0,0,0,0,0,2509,0,1.30698,0,441.851,109.662,0.338486,0.304642,-0,1,0.0721614,0.283821,0.835884,3.68812,0.0016666,441.851,345.55,1,1,0,0.757488,0.310145,9.80805,2,105,526.155,4,0.108415,0,1,0.0594797,0.0443888,-0.701604,-1,1,0.238874,-0.822445,1,1,1,0,1,0.692906,0,2,0.269127,0.556178,-0.701604,-1,1,0.238874,-0.822445,0.000991915,30454,0,0,0,0.000901871,0.000203604,0.0106892,6.21586e-06,0.000203604,3.38315,0,4.58678,2.81124,4.23101
miplib2010_drayage/instances/drayage-0-4.mps.gz,9863,9798,0,65,0,0,6959,6959,0,0,0,0,1,1,165.988,1,41251,4.60368e+06,1,1,117.545,-0,34051,2.58293e+06,-0,0.00659029,48.4435,1,7200,339329,1,1.89001,1346.72,0,24964.7,2.27694e+06,1199.4,1355.66,0,24964.7,2.27993e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3033,3033,0,0,0,0,247,0,210,0,0,0,0,0,0,0,0,2576,0,1.57076,0,1117.85,525.57,0.357718,0.327573,-0,1,0.071883,0.308221,0.885807,3.94961,8.11242e-05,1117.85,1468.01,1,1,0,0.713155,0.356083,10.0211,2,105,533.899,4,0.110331,0,1,0.0607433,0.0450684,-0.697151,-1,1,0.243843,-0.819727,1,1,1,0,1,0.634143,0,2,0.193555,0.554609,-0.697151,-1,1,0.243843,-0.819727,0.00101603,30394,0,0,0,0.000925249,0.000204123,0.0107165,6.40477e-06,0.000204123,3.55144,0,4.60617,2.33026,4.23244
