,NAME,RANDOM SEED,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PRESOLVING TIME W/O CUTS,PRESOLVING TIME W/ CUTS,TIME FIRST ROUND,TIME ROOT END,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,vars,bin_vars,int_vars,cont_vars,constr,linsetpart_constr,linsetpack_constr,linsetcov_constr,lincard_constr,lineqknap_constr,linbinpack_constr,linknaps_constr,linintknap_constr,linmixbin_constr,nonzeroes,obj_dyn,dynamism_mean,presol_vars,presol_int_vars,presol_constr,Time Label
62,dano3_5.mps.gz,12.4,527.6915971999999,504.43314039999996,229.0,138.0,1.0923052,1.0740612,79.08271540000001,134.2259178,288.5,576.2395243633358,13.0,576.361196399868,9.537699784080726,0.008289483168745,0.0,0.9917105168312549,8.07153089355666,0.0,0.0,0.0,0.0015615240474703,0.0,0.0,0.0,0.0,0.7848219862585883,0.0017931694370539,0.0,1.39624,9.537699784080726,0.0,8.07153089355666,0
63,danoint.mps.gz,12.4,7173.3016272,6036.4242888,1239048.0,1591551.0,0.03672019999999994,0.03657539999999996,0.5186178,32.7369954,40.5,62.64145623829798,29.0,62.78927975275411,6.255750041753367,0.1074856046065259,0.0,0.8925143953934741,6.498282149476434,0.0,0.0,0.0,0.0240963855421686,0.0,0.0,0.0,0.0,0.3734939759036144,0.0093425525518581,0.0,1.29797,6.255750041753367,0.0,6.498282149476434,0
64,dcmulti.mps.gz,12.4,2.3997976000000003,1.3054885999999999,90.0,1425.0,0.02626999999999994,0.026445399999999997,0.056201799999999934,1.6115116,-1217.0000000000005,184933.30627918465,29.0,187298.54618520112,6.306275286948016,0.1368613138686131,0.0,0.8631386861313869,5.66988092298052,0.0,0.0172413793103448,0.0,0.0103448275862068,0.0,0.0,0.0,0.0,0.506896551724138,0.0082746035741253,3.65321,0.749303,6.306275286948016,0.0,5.605802066295998,0
65,decomp1.mps.gz,12.4,5.3629844,22.1284892,1.0,1334.0,1.1940712,1.1905666,2.9865062,5.3628578000000005,-120.0,-120.0,8.0,-120.0,9.28126471031288,1.0,0.0,0.0,9.030854790001436,0.0562402776115831,0.0264448964939571,0.0,0.0,0.0,0.0,0.0,0.0,0.2966375493598181,0.0005338058358602,1.0,0.0988921,9.280705634636746,0.0,9.028218795184896,1
66,decomp2.mps.gz,12.4,106.71131599999998,14.4833044,6.0,336.0,1.8742878,1.8760179999999997,3.4677512,69.71151660000001,-160.0,-160.0,13.0,-160.0,9.574080300037034,1.0,0.0,0.0,9.284055409798464,0.0436600092893636,0.0205294937296795,0.0,0.0,0.0,0.0,0.0,0.0,0.3001393404551788,0.0004137050107584,1.0,0.102315,9.57352408782774,0.0,9.28126471031288,0
67,disctom.mps.gz,12.4,8.990438000000001,8.4325328,1.0,1.0,0.31738219999999995,0.3236416,0.0,0.0,-5000.0,0.0,0.0,-5000.0,9.210340371976184,1.0,0.0,0.0,5.988961416889864,0.0025062656641604,0.0,0.0,0.987468671679198,0.0,0.0,0.0,0.0,0.0,0.0075187969924812,0.0,0.0,9.20943996673302,0.0,5.976350909297934,0
68,drayage-100-12.mps.gz,12.4,43.086464,1516.286462,1373.0,217992.0,7.4763158,7.875660999999999,8.432959,31.6852174,91134.07608032228,91134.07608032218,143.0,94116.7378272906,9.313799080344412,0.9941388638412982,0.0,0.0058611361587015,8.440312147080279,0.0453563714902807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732,1.9206299999999998,4.35739,9.187583384853566,0.0,7.979681302387741,1
69,drayage-100-23.mps.gz,12.4,9.814938,18.0133786,1.0,12.0,7.7114198,7.6610157999999995,8.1837392,9.814772999999999,103333.87407302856,103333.87407302856,11.0,103333.87407302856,9.313799080344412,0.9941388638412982,0.0,0.0058611361587015,8.440312147080279,0.0453563714902807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732,1.8847,4.35738,9.207736986106068,0.0,8.069968149059841,1
70,drayage-25-23.mps.gz,12.4,18.7389826,121.5382624,266.0,17749.0,8.0242984,8.0062886,8.782004599999999,16.569803999999998,99718.79053115842,99718.79053115842,52.0,101211.10079025986,9.313799080344412,0.9941388638412982,0.0,0.0058611361587015,8.440312147080279,0.0453563714902807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732,1.8847,4.35738,9.212737496575905,0.0,8.086717920303906,1
71,drayage-25-27.mps.gz,12.4,65.1316818,7479.142955599999,2023.0,929340.0,7.9439747999999994,8.155781000000001,8.7067798,38.2237824,95288.77935278724,95337.2186090607,148.0,101280.59151649516,9.313799080344412,0.9941388638412982,0.0,0.0058611361587015,8.440312147080279,0.0453563714902807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732,1.9467000000000003,4.35737,9.197255132427529,0.0,8.025843344150903,1
72,drayage-25-32.mps.gz,12.4,357.3816478,1254.3211996,11988.0,136931.0,7.7496355999999995,7.8678799999999995,8.514987399999999,18.960387,88256.30653381345,88256.30653381273,58.0,88919.74209944399,9.313799080344412,0.9941388638412982,0.0,0.0058611361587015,8.440312147080279,0.0453563714902807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125269978401727,0.0008092048758732,1.9659900000000001,4.35737,9.198874893866904,0.0,8.029758520440822,1
73,dsbmip.mps.gz,12.4,1.8040791999999999,1.2864799999999998,12.0,10.0,0.12949039999999995,0.12170799999999997,0.39235339999999996,1.5527418,-132008.45875044586,-305.1981750094818,35.0,-305.19817500948216,7.542213463193403,0.10180275715800628,0.0,0.8981972428419936,7.074963197966044,0.0338409475465313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482233502538071,0.0033042473439521,4.19268,0.995044,7.494986233950533,0.0,7.074963197966044,0
74,eil33-2.mps.gz,12.4,161.130404,135.7051166,777.0,565.0,0.5331156,0.578985,1.350199,17.5514338,-5984556.395949088,812.8383533035949,49.0,821.1026633946403,8.415381925269553,1.0,0.0,0.0,3.4657359027997265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3061545062001771,0.778142,0.0,8.415381925269553,0.0,3.4657359027997265,0
75,eilC76-2.mps.gz,12.4,2899.1750632,7425.513307,7851.0,40399.0,6.0019184,6.3144849999999995,22.9994586,2215.7091726,-12133722.198931783,726.6887075000664,140.0,741.5466614849515,10.261127031161688,1.0,0.0,0.0,4.31748811353631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467822884250032,1.7371399999999997,0.0,10.261127031161688,0.0,4.31748811353631,1
76,ej.mps.gz,12.4,429.67782179999995,18000.716648999998,123786.0,35418095.0,0.00808019999999994,0.00723199999999998,0.2069457999999999,0.21627259999999987,1.0,2.0,14.0,26.0,1.0986122886681098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.216154,1.0986122886681098,1.0,0.0,1
77,enlight8.mps.gz,12.4,0.01368239999999996,0.012794599999999958,1.0,1.0,0.01152199999999996,0.01237619999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.852030263919617,0.5,0.5,0.0,4.158883083359672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04296875,0.0,0.30103,4.852030263919617,0.4765625,4.158883083359672,0
78,enlight_hard.mps.gz,12.4,0.01726319999999994,0.016370799999999942,1.0,1.0,0.01450619999999996,0.01545159999999996,0.0,0.0,0.0,0.0,0.0,0.0,5.298317366548036,0.5,0.5,0.0,4.605170185988092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.30103,5.298317366548036,0.49000000000000005,4.605170185988092,0
79,f2gap201600.mps.gz,12.4,0.6654115999999999,957.360286,1.0,621511.0,0.03797419999999998,0.040014399999999964,0.08650899999999993,0.6653287999999999,-770.0,76430.43983114016,14.0,76451.40118929363,7.3777589082278725,1.0,0.0,0.0,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,1.90969,7.3777589082278725,0.0,2.995732273553991,1
80,f2gap401600.mps.gz,12.4,0.5830055999999999,511.9172402,1.0,198577.0,0.037572799999999976,0.037512999999999956,0.08405779999999996,0.5829428,-503.0,82275.02923664087,9.0,82305.17850751597,7.3777589082278725,1.0,0.0,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,1.9912300000000003,1.70868,7.3777589082278725,0.0,3.6888794541139363,1
81,f2gap40400.mps.gz,12.4,0.10257019999999994,0.035701399999999925,1.0,1.0,0.01529299999999996,0.013464599999999941,0.029609399999999942,0.10251039999999996,-84.0,20665.08500604928,5.0,20753.041329419782,5.991464547107982,1.0,0.0,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,1.9956400000000003,1.38333,5.991464547107982,0.0,3.6888794541139363,0
82,f2gap801600.mps.gz,12.4,1.1939876,606.4388468,1.0,176006.0,0.039009999999999975,0.03719479999999994,0.11352199999999998,1.1939258000000001,-311.0,86576.00913592617,8.0,86677.18618713462,7.3777589082278725,1.0,0.0,0.0,4.382026634673881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025,1.9912300000000003,1.47985,7.3777589082278725,0.0,4.382026634673881,1
83,fast0507.mps.gz,12.4,344.670931,455.6367792,708.0,1014.0,3.1710888,3.0506268,9.5001502,26.7557072,16.0,172.21798513886708,2.0,172.22126474059093,11.051032852313416,1.0,0.0,0.0,6.228511003591184,0.0,0.0,0.9783037475345168,0.0,0.0,0.0,0.0,0.0,0.0,0.0128139547892769,0.30103,0.0,11.050905878263569,0.0,6.192362489474872,1
84,fastxgemm-n2r6s0t2.mps.gz,12.4,951.445086,1667.0563412,127278.0,237583.0,0.32606979999999997,0.30273619999999996,0.5324858,47.7964406,26.99999999999997,27.000000000000007,22.0,27.0,6.664409020350408,0.061224489795918303,0.0,0.9387755102040816,8.699181359308954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918639546515505,0.0041204210927452,4.0,0.0,6.664409020350408,0.0,8.699181359308954,1
85,fastxgemm-n2r7s4t1.mps.gz,12.4,1527.5183824,14064.976664,187498.0,1794161.0,0.3795529999999999,0.3492106,0.6004384,38.615273,27.0,27.0,14.0,27.0,6.806829360392176,0.0619469026548672,0.0,0.9380530973451326,8.849657406639912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5903614457831325,0.0035832330586568,4.0,0.0,6.806829360392176,0.0,8.849657406639912,1
86,fhnw-binpack4-48.mps.gz,12.4,85.3091704,91.6728258,24649.0,40138.0,0.44474639999999993,0.4503677999999999,1.1863656,3.8010536000000004,0.0,0.0,11.0,0.0,8.21878715560148,0.9716981132075471,0.0,0.028301886792452803,8.40737832540903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796875,0.0010402628032345,0.0,1.9651900000000002,8.110727582974489,0.0,8.40737832540903,1
87,fiball.mps.gz,12.4,1137.6859004,298.423876,3495.0,5442.0,7.055044,7.24829,12.033037400000001,1038.5819660000002,5.0,138.0,25.0,138.0,10.440536324342396,0.9924311055261696,0.0075396709430433,2.9223530786989686e-05,8.217978203150732,0.5147019152953871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008261106658295,0.0,0.12116400000000001,10.41903202500206,0.007703562151025601,7.999342952713282,0
88,fiber.mps.gz,12.4,1.824965,16.0116686,1.0,2602.0,0.032183,0.0310056,0.06739039999999996,1.8249196,58462.8,287395.183426704,85.0,405933.3273722474,7.168579897264036,0.9661016949152541,0.0,0.0338983050847457,5.8944028342648505,0.0633608815426997,0.0,0.0,0.6611570247933884,0.0,0.0,0.0,0.0,0.12121212121212119,0.0062482225250119,3.40013,0.282964,7.1569563646156364,0.0,5.8522024797744745,1
89,fjspeasy01i.mps.gz,12.4,344.7880472,615.3653138,31.0,47.0,290.284093,293.477628,302.080267,337.2021964,216.0,217.0,71.0,240.0,9.789590705856016,0.4958256289572477,0.1745951700565921,0.0,10.21332242962904,0.0,0.0181924882629107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.547030694655222e-05,0.0,0.0,9.789590705856016,0.1745951700565921,10.211339831777291,1
90,flugpl.mps.gz,12.4,0.02724679999999998,0.030592599999999942,1.0,68.0,0.0058097999999999995,0.00575399999999998,0.0,0.0,1018500.0,0.0,0.0,1167875.1663773148,2.8903717578961645,0.0,0.6111111111111112,0.3888888888888889,2.8903717578961645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419753086419753,1.95424,1.17175,2.772588722239781,0.625,2.772588722239781,1
91,gasprod1-2.mps.gz,12.4,72.2564726,430.4490218,612.0,34724.0,2.3373078,2.5221128,4.9489178,17.068023,-123584.2728712976,-2060.624016101996,58.0,721.7873897340614,9.282847062762931,0.345610119047619,0.0,0.6543898809523809,10.2098318964431,0.0,0.0,0.0,0.0,0.0,0.0980529279693768,0.0122566159961721,0.0,0.40976848614229444,0.0006862222832745,7.30103,1.32236,8.837826364007704,0.0,9.51613246360028,1
92,gasprod1-3.mps.gz,12.4,60.0891022,396.9556174,378.0,28980.0,2.6881162,2.6993026,6.4789522,15.7033098,-122678.76199836184,-246.44372170214768,37.0,2267.595714266601,9.282847062762931,0.345703125,0.0,0.654296875,10.2098318964431,0.0,0.0,0.0,0.0,0.0,0.09808973462402,0.0127351025065331,0.0,0.4087378998122861,0.0006862325529884,7.30103,1.32383,8.83869681234353,0.0,9.518413134075695,1
93,gasprod2-1.mps.gz,12.4,3712.1331164000003,15453.2209606,3032.0,9609.0,3.3587739999999995,3.4857954000000007,37.7597626,103.64772459999999,508232.48325932526,1508215.5878505346,3.0,1508303.394537187,10.294447974441413,0.24989853896103892,0.0,0.750101461038961,11.204332951823536,0.0,0.0043023635769524,0.0,0.0,0.0,0.013642304759830002,0.007188759394401401,0.0,0.40700904040954133,0.0001302411185508,7.99871,0.785307,10.0489289881863,0.0,10.585068096724608,1
94,gasprod2-2.mps.gz,12.4,1029.3327755999999,4574.5072968,1250.0,6990.0,18.8480594,17.5819534,115.74046960000001,312.0215512,298722.3288687249,1330553.9175318717,30.0,1368322.8358361905,10.294447974441413,0.23085768398268386,0.0,0.769142316017316,11.194481733801696,0.0,0.0043449565504344,0.0,0.0,0.0,0.0116873831261687,0.0,0.0,0.4199345506544935,0.0001305511498456,7.99871,0.782197,10.08980113059962,0.0,10.785993967241678,1
95,gen-ip002.mps.gz,12.4,1746.1170928,1417.071999,5859548.0,5112787.0,0.01041839999999998,0.01103779999999996,0.022310799999999943,0.12823719999999997,-4840.541961300889,-4839.79412821554,14.0,-4837.370894641831,3.713572066704308,0.0,1.0,0.0,3.1780538303479458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369918699186993,1.6291,2.14124,3.713572066704308,1.0,3.1780538303479458,0
96,gen-ip021.mps.gz,12.4,548.6698572,606.1714221999999,2101666.0,2341056.0,0.0126172,0.010218399999999999,0.0183714,1.7752178,2327.842584488757,2328.0600616634742,23.0,2329.2831390553547,3.5553480614894126,0.0,1.0,0.0,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857144,1.46521,1.8820299999999999,3.5553480614894126,1.0,3.332204510175204,1
97,gen-ip036.mps.gz,12.4,734.7128842,660.4256990000001,2144143.0,2023646.0,0.00878979999999996,0.01046699999999998,0.0236614,2.3721096,-52491.20486913998,-4631.760259111426,32.0,-4630.739836886037,3.3672958299864737,0.0,1.0,0.0,3.8286413964890955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767616191904048,3.90337,2.19754,3.3672958299864737,1.0,3.8286413964890955,0
98,gen-ip054.mps.gz,12.4,1451.8444118,1134.2465492000001,5682228.0,4609954.0,0.0093762,0.00830319999999998,0.014836599999999919,1.4200928,6765.209042593413,6766.249839710656,5.0,6767.637131189353,3.4011973816621555,0.0,1.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567901234567901,0.951952,0.9657350000000001,3.4011973816621555,1.0,3.295836866004329,0
99,gen.mps.gz,12.4,0.055514799999999954,0.16082239999999992,1.0,5.0,0.034199399999999956,0.03388319999999998,0.04458499999999998,0.05520459999999994,68621.12467699999,112301.21996055162,5.0,112313.362718,6.76849321164863,0.1655172413793103,0.006896551724137901,0.8275862068965518,6.659293919683637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076923076923076,0.43076923076923085,0.0038196286472148,3.17268,0.9961550000000001,6.680854678790214,0.0062735257214554,6.432940092739178,1
100,gfd-schedulen55f2d50m30k3i.mps.gz,12.4,17791.4732414,18116.3537582,3366.8,8032.6,2.9449198,2.9655721999999995,114.4352428,11784.4998822,3.0,3.1436294765840245,30.0,4.0,11.40931896568146,0.4505645644313316,0.23250293928436744,0.081268439850041,11.768358068581506,0.0015259252374091,0.000852039472665,0.0,0.0002478660284116,2.3237440163591574e-05,0.0,0.0,0.0,0.055072733187712,2.2422805826719364e-05,0.0,0.00255115,11.376693285645317,0.23713100476714327,11.74753107518787,1
101,glass-sc.mps.gz,12.4,4522.0139848,4048.4098664000003,262210.0,256139.0,0.24312199999999998,0.2438793999999999,0.5844618,25.7329972,14.080295856534113,14.11371736848534,13.0,14.19261803618026,5.365976015021851,1.0,0.0,0.0,8.71915396346254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488122639304876,0.0,0.0,5.365976015021851,0.0,8.71915396346254,0
102,glass4.mps.gz,12.4,937.8782435999999,1189.8561067999997,652204.0,2576934.0,0.0347794,0.03433559999999996,0.0738641999999999,9.114811,800002400.0,800002400.0,35.0,800004728.7412418,5.7745515455444085,0.9378881987577639,0.0,0.06211180124223601,5.981414211254481,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863636363636364,0.0142339544513457,6.0,4.07207,5.75890177387728,0.0,5.971261839790462,1
103,gr4x6.mps.gz,12.4,0.016581199999999942,0.04845259999999996,1.0,24.0,0.00960479999999998,0.0095684,0.01175379999999996,0.01653039999999996,185.55,191.0003401360544,5.0,202.35,3.871201010907891,0.5,0.0,0.5,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941176470588235,0.0588235294117647,1.53018,0.781346,3.871201010907891,0.0,3.5263605246161616,1
104,graph20-20-1rand.mps.gz,12.4,16.1013774,7.9446736,629.0,1111.0,0.3191846,0.30726339999999996,0.37139459999999996,2.0622126,-13.0,-13.0,12.0,-13.0,7.688455356549943,1.0,0.0,0.0,8.628197749459149,0.0066225165562913,0.0,0.4900662251655629,0.0,0.0,0.0,0.0,0.0,0.0,0.0015805456371176003,0.0,0.0,7.671360923190645,0.0,8.55256033525353,0
105,graphdraw-domain.mps.gz,12.4,1605.7332377999999,10791.5230772,2008061.0,24553839.0,0.03603459999999998,0.03666419999999996,0.07654279999999998,8.0727842,-323.0,12672.0,26.0,12950.014802631578,5.537334267018537,0.7086614173228346,0.0787401574803149,0.2125984251968504,6.762729506931879,0.0520231213872832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404624277456647,0.0118337808929953,1.9345000000000003,0.395801,5.537334267018537,0.0787401574803149,6.762729506931879,1
106,graphdraw-gemcutter.mps.gz,12.4,128.3582388,379.7973546,175780.0,885799.0,0.02124759999999998,0.02320419999999996,0.042989199999999984,6.7118904,-183.5,4310.0,49.0,4505.077504168727,5.111987788356544,0.6746987951807228,0.0963855421686747,0.22891566265060243,6.161207321695077,0.059071729957805894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485232067510548,0.0180468710284174,1.80618,0.41732,5.111987788356544,0.0963855421686747,6.161207321695077,1
107,gt2.mps.gz,12.4,0.08730959999999995,0.23546399999999992,5.0,325.0,0.01206079999999996,0.01042579999999998,0.02797279999999998,0.051384,11908.0,20639.26298023938,3.0,21166.0,5.236441962829949,0.1276595744680851,0.8723404255319149,0.0,3.3672958299864737,0.0,0.0689655172413793,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.0,0.0689655172413793,0.8215199999999999,0.869864,5.153291594497779,0.8728323699421965,3.332204510175204,1
108,gus-sch.mps.gz,12.4,6.703771000000001,13.166688,136.0,2150.0,0.353301,0.36804799999999993,0.5487932,1.9090230000000001,-3163.0,-1191.3215579710145,29.0,-1173.6692113030897,8.607947554684701,0.49972602739726024,0.49972602739726024,0.0005479452054794,8.696844519654313,0.0,0.0,0.0,0.0003342245989304,0.0,0.0,0.0,0.0200534759358288,0.0193850267379679,0.0010113727932019,1.65321,0.29037,7.722234744709607,0.1465899025686448,7.85748078694253,1
109,h80x6320.mps.gz,12.4,2.3469636,2.3053452,1.0,1.0,0.0,0.0,0.0,0.0,3700.0,0.0,0.0,3700.0,9.444621667700847,0.5,0.0,0.5,4.3694478524670215,0.9367088607594936,0.0632911392405063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,2.78702,0.0,8.68609172787805,0.0,4.30406509320417,0
110,hypothyroid-k1.mps.gz,12.4,25.219137999999997,33.562854599999994,1.0,1.0,24.7330056,23.9591694,24.977074199999997,25.2149666,-2952.0,-2851.246017024606,2.0,-2851.0,7.864035659072451,0.9996156802459646,0.0003843197540353,0.0,8.555451903533328,0.0,0.0,0.0,0.0,0.0,0.4995187680461982,0.4989412897016362,0.0,0.0,0.0320982083079647,0.0,1.0046,7.86288203464149,0.0,8.555451903533328,1
111,ic97_tension.mps.gz,12.4,25.1830636,39.6428538,22278.0,83938.0,0.04509919999999998,0.04390379999999998,0.08380079999999998,6.4577290000000005,2606.0,3900.6985552513897,40.0,3935.999999999999,6.555356891810665,0.2503556187766714,0.0056899004267425,0.7439544807965861,5.765191102784844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987460815047022,0.0092304810998095,0.0,1.00335,6.481577129276431,0.006125574272588,5.736572297479192,1
112,icir97_tension.mps.gz,12.4,4717.400735,15613.295587600001,1112767.0,12716437.0,0.3966877999999999,0.37980179999999997,0.5404432,40.2918226,6248.0,6311.156643356643,58.0,6358.921052631578,7.821643126239982,0.1050521251002405,0.22975140336808336,0.665196471531676,7.0925737159746784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236907730673317,0.007443633631771901,0.0,1.23421,7.751045117971802,0.2465576592082616,7.072421900537371,1
113,iis-glass-cov.mps.gz,12.4,789.9152172,555.1860164,24361.0,25501.0,0.24786859999999994,0.23858059999999998,0.5405234,15.997878,13.460608514719016,13.509643951207678,30.0,13.605934350115351,5.365976015021851,1.0,0.0,0.0,8.589513852995864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048800695500978,0.0,0.0,5.365976015021851,0.0,8.589513852995864,0
114,iis-hc-cov.mps.gz,12.4,2756.8226012,2294.2317066,69969.0,76535.0,0.545593,0.5727385999999999,1.0860042,25.7192902,9.517060774198477,9.582698790593076,36.0,9.670821501139311,5.6937321388027,1.0,0.0,0.0,9.18266080286944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049489445706162,0.0,0.0,5.680172609017068,0.0,9.18266080286944,0
115,irp.mps.gz,12.4,18.619616,24.053479199999998,1.0,10.0,1.7951286,1.8260960000000002,6.4688368,18.619571999999998,-8943293.133276382,12130.876719499996,107.0,12159.49145975496,9.919114808421828,1.0,0.0,0.0,3.6635616461296463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1240134547542866,2.73066,0.0,9.919114808421828,0.0,3.6635616461296463,1
116,istanbul-no-cutoff.mps.gz,12.4,150.2962278,255.66310700000002,301.0,1207.0,4.268626,4.3043674,5.450139399999999,41.872265600000006,-3027.561437976992,73.31205675137448,69.0,127.5645467582976,8.572060092857077,0.0056796667928814,0.0,0.9943203332071185,9.920639611353694,0.0,0.0,0.0,0.0,0.0,0.0,4.91497100167109e-05,0.0,0.9926275434974933,0.0006651029577554,1.25701,0.255187,8.53895468319775,0.0,9.87980942518155,1
117,k1mushroom.mps.gz,12.4,2490.722604,4357.0167118,1.0,9.0,2155.3501287999998,2076.7204475999997,2086.7380934000003,2490.7225672,-4208.0,-4090.78579194065,28.0,-3344.6666666666665,9.01322999770879,0.999878212154427,0.00012178784557299998,0.0,9.706194479812028,0.0,0.0,0.0,0.0,0.0,0.49996954747548567,0.4947317132590291,0.0,0.0,0.012594535135555997,0.0,1.71137,9.013108202446476,0.0001218026796589,9.706194479812028,1
118,khb05250.mps.gz,12.4,0.6839504,2.2933862,1.0,1560.0,0.0325076,0.03278739999999998,0.0473654,0.6839036000000001,95919464.0,103554140.2058639,30.0,106939241.26843596,7.2078598714324755,0.0177777777777777,0.0,0.9822222222222223,4.61512051684126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7623762376237624,0.0198019801980198,4.2644,0.878963,7.169350016670601,0.0,4.605170185988092,1
119,l2p12.mps.gz,12.4,167.8645894,1397.3504536,650.0,99012.0,1.9076904,1.9809139999999998,4.7855828,70.7966912,2.0,2.0,22.0,3.0,9.374667665397858,0.9253351433904632,0.05005939249957571,0.0246054641099609,9.96716632919931,0.0058644147314098,0.0007506450856204,0.0,0.1476894205958245,0.0,0.0,0.0,0.0,0.0,0.00023735902665479998,0.0,1.36211,9.336973022909548,0.0505726872246696,9.894295434167212,1
120,lectsched-1.mps.gz,12.4,867.9176519999999,281.5362308,5518.0,1410.0,7.6555804,8.1484958,10.7122218,562.2885188,0.0,0.0,22.0,0.0,10.265279382854322,0.9832161013998191,0.016783898600181,0.0,10.821935954964085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532050770336074,0.0,0.00021597753059810003,0.0,2.78424,9.090317329376452,0.0223249520802796,9.767954157240933,0
121,lectsched-2.mps.gz,12.4,10.6769632,13.9964926,15.0,101.0,2.7821268,2.6902184,4.4464,7.6625978,0.0,0.0,11.0,0.0,9.778830947936571,0.979100589034889,0.020899410965111,0.0,10.333254953167256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663673628733164,0.0,0.0003436825487067,0.0,2.75255,8.479283618343016,0.0328209389281263,9.147720009994517,1
122,lectsched-3.mps.gz,12.4,367.38859579999996,330.67929599999997,1652.0,678.0,6.4022841999999995,6.135492999999999,8.637152599999999,15.895520399999999,0.0,0.0,11.0,0.0,10.157199105416757,0.982270328988206,0.0177296710117939,0.0,10.720223107340692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056029340285449106,0.0,0.0002399703474146,0.0,2.78809,8.97259066827261,0.023972602739726,9.648788832566362,0
123,lectsched-4-obj.mps.gz,12.4,6.439342600000001,22.042747199999997,5.0,1395.0,1.2420636,1.175001,1.9401138,5.5994656,3.0,3.0,20.0,4.0,8.974744612722734,0.9701303632451588,0.0298696367548411,0.0,9.558388209214396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0943302972534067,0.0,0.000736609720251,0.0,2.72485,8.02322468471667,0.0373647984267453,8.583916823459145,1
124,loopha13.mps.gz,12.4,18000.0008304,10558.980327199999,1762096.4,1570481.0,0.6104778,0.6527588,2.3204792000000003,69.06245659999999,0.8697966666666661,6.278999999999996,14.0,6.279000000000001,9.87075772791321,0.9376937383756976,0.0,0.06230626162430251,10.075674594849485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2797794427140331,9.09168308166796e-05,0.0,0.155437,8.565030520830398,0.0,9.173987542510384,0
